Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.05 s,0.01 s,0.02 s,10.1 tps
2,10 TPS,1600,0,10.3 tps,0.05 s,0.01 s,0.02 s,10.3 tps
3,15 TPS,880,1520,15.3 tps,0.06 s,0.01 s,0.02 s,15.3 tps
4,20 TPS,1920,1320,20.2 tps,0.10 s,0.01 s,0.03 s,-0.0 tps
5,25 TPS,700,3840,25.2 tps,0.09 s,0.02 s,0.04 s,-0.0 tps
6,30 TPS,1180,4260,30.2 tps,0.09 s,0.02 s,0.05 s,30.5 tps
7,35 TPS,2840,4200,35.2 tps,0.13 s,0.02 s,0.06 s,28.7 tps
8,40 TPS,3180,5680,40.2 tps,0.16 s,0.02 s,0.06 s,-0.0 tps
9,45 TPS,3840,6960,45.2 tps,0.13 s,0.02 s,0.05 s,20.2 tps
