Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4920,100,10.1 tps,0.07 s,0.01 s,0.02 s,9.9 tps
2,40 TPS,13540,34480,40.0 tps,0.14 s,0.01 s,0.05 s,11.3 tps
