Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.07 s,0.01 s,0.02 s,10.1 tps
2,10 TPS,1600,0,10.3 tps,0.08 s,0.01 s,0.03 s,10.3 tps
3,15 TPS,1380,1020,15.3 tps,0.06 s,0.01 s,0.02 s,15.2 tps
4,20 TPS,2340,900,20.2 tps,0.26 s,0.01 s,0.03 s,20.3 tps
5,25 TPS,1080,3460,25.2 tps,0.09 s,0.01 s,0.04 s,-0.0 tps
6,30 TPS,1380,4060,30.2 tps,0.12 s,0.02 s,0.05 s,7.7 tps
7,35 TPS,2660,4380,35.2 tps,0.15 s,0.02 s,0.06 s,25.3 tps
8,40 TPS,3440,5360,40.2 tps,0.14 s,0.03 s,0.07 s,-0.0 tps
9,45 TPS,900,9960,45.2 tps,0.08 s,0.03 s,0.05 s,-0.0 tps
