Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,8780,1240,10.0 tps,0.23 s,0.01 s,0.02 s,9.9 tps
2,40 TPSfixed-feedback,13140,66860,40.0 tps,0.33 s,0.01 s,0.05 s,-0.0 tps
