Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,7800,2220,10.0 tps,0.13 s,0.01 s,0.03 s,7.8 tps
2,40 TPSfixed-feedback,17300,62700,40.0 tps,0.14 s,0.02 s,0.05 s,8.7 tps
