Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,7200,2820,10.0 tps,0.10 s,0.01 s,0.02 s,8.7 tps
2,40 TPSfixed-feedback,17000,63000,40.0 tps,0.12 s,0.01 s,0.04 s,-0.0 tps
