0.8382978723404255
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
38   e12e2c6610549a5e01ce63dc9137f238d15f3f93a80f7fee10f45da4d8c29d8f0a1ab0f47d32361bb9f9899eedde838bb1a8278ef1a7420e7b20a4ea723c1c31  20    400   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
37   bbf317fbabb0d27cc297590a1fa7b487c0339005eb30ad5519194996e33fdcaf27581a632ca4a2d5be1e4a0f7f2e7ed57d76a1d0ae380d9258d49d02f369e383  25    500   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
36   0c80be77bc5e5eb88c3dd3da543faa9af9c4c06aee9fe19b3f3ca9c586bd753231135909355763fb3ed0f34bf32d36df3d943b980a6677ca7f3d66c42a060517  19    380   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
35   5dcdfed5f14a0974f95f01506b65594d11471ee98e2583a038de8d128093813145bc67e75f956759ea82f82cb0cbd1cbb4d75ca4a61d79b8ae2305d408e7749a  19    380   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
34   5e9d735d4c55a6d9e13341cda54323504c202db9da37525ed4dae382e072d10f669950a68dc46cce27e43cff93d71a393e9855039ca4fc2db25313c99b645bf9  22    440   0295f718fddc117d49cefd921ac413e8b5866dac0a7a3e6c5399c788094638a102
33   b7128183e2a5075bb11b86af54590934a4ee4d00982502ecb099c316e37312f02fe7f8e0930407cf577e325805e4514f6720e6c842c0f2fbd8b47611e129097d  6     120   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
32   345a8759bf4d6eb396536a19253bec4d1f2e8c7f5374b2ca0b2785378f795b741facec38369abd93398506d0697547857f0dd93f65bb6c4d22524f710630e75b  16    320   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
31   26b3ffd07d1ea4391bc398feb4c60ff4390b6a356d3cfd30607bf7c6033029d6561b64f70d37e29d8e4ad1dc0d2a9f6ab44e0dd2a8ec9361e336247152280076  9     180   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
30   7380b6edc096ad0b87ff67d7a516d912f6eddaafa021e90fe86b8a10c8592b9d28062517aecd58ead0c667411a84446f715195f5944dc43a77dca7037c9f48f1  5     100   03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
29   7a3c572babab97803394a1a61f1acb15e9501e5422eec1436468a42f374c57846955175e5e2268a9808c49617fd9e8ae7cfbbf7cfc25cd996851f63b10968c43  4     80    03049d8ed8836e924c323f640978b6949cc0c56e4ef0c18839b79edac63f829fc3
