Datetime	 Elapsed	 Num Blocks	 Num Txns
2019-04-13 17:17:50.248107	 0.0	 1	 12
2019-04-13 17:17:55.256231	 5.01	 1	 12
2019-04-13 17:18:00.256057	 10.01	 2	 93
2019-04-13 17:18:05.256979	 15.01	 3	 93
2019-04-13 17:18:10.256316	 20.01	 4	 193
2019-04-13 17:18:15.251418	 25.01	 4	 193
2019-04-13 17:18:20.251056	 30.0	 4	 193
2019-04-13 17:18:25.256543	 35.01	 5	 373
2019-04-13 17:18:30.256341	 40.01	 5	 373
2019-04-13 17:18:35.250953	 45.0	 6	 573
2019-04-13 17:18:40.256078	 50.01	 6	 573
2019-04-13 17:18:45.253820	 55.01	 7	 693
2019-04-13 17:18:50.251587	 60.01	 7	 693
2019-04-13 17:18:55.252157	 65.01	 8	 833
2019-04-13 17:19:00.257004	 70.01	 8	 833
2019-04-13 17:19:05.256763	 75.01	 8	 833
2019-04-13 17:19:10.255927	 80.01	 9	 1073
2019-04-13 17:19:15.249190	 85.0	 10	 1133
2019-04-13 17:19:20.250994	 90.0	 11	 1253
2019-04-13 17:19:25.256398	 95.01	 13	 1333
2019-04-13 17:19:30.256343	 100.01	 13	 1333
2019-04-13 17:19:35.251476	 105.01	 13	 1333
2019-04-13 17:19:40.254880	 110.01	 13	 1333
2019-04-13 17:19:45.256173	 115.01	 13	 1333
2019-04-13 17:19:50.256166	 120.01	 13	 1333
2019-04-13 17:19:55.250980	 125.0	 13	 1333
2019-04-13 17:20:00.250615	 130.0	 13	 1833
2019-04-13 17:20:05.250327	 135.0	 14	 1833
2019-04-13 17:20:10.255471	 140.01	 14	 1833
2019-04-13 17:20:15.250267	 145.0	 14	 1833
2019-04-13 17:20:20.255998	 150.01	 14	 1833
2019-04-13 17:20:25.251411	 155.01	 14	 1833
2019-04-13 17:20:30.255422	 160.01	 15	 2233
2019-04-13 17:20:35.251531	 165.01	 15	 2233
2019-04-13 17:20:40.255048	 170.01	 16	 2433
2019-04-13 17:20:45.254816	 175.01	 16	 2433
2019-04-13 17:20:50.255442	 180.01	 17	 2573
2019-04-13 17:20:55.251648	 185.01	 17	 2693
2019-04-13 17:21:00.252755	 190.01	 19	 2753
2019-04-13 17:21:05.255349	 195.01	 20	 2833
2019-04-13 17:21:10.255262	 200.01	 20	 2833
2019-04-13 17:21:15.249331	 205.0	 21	 2953
2019-04-13 17:21:20.255494	 210.01	 21	 2953
2019-04-13 17:21:25.255509	 215.01	 21	 2953
2019-04-13 17:21:30.254564	 220.01	 22	 3153
2019-04-13 17:21:35.252968	 225.01	 22	 3153
2019-04-13 17:21:40.255387	 230.01	 22	 3153
2019-04-13 17:21:45.255512	 235.01	 22	 3153
2019-04-13 17:21:50.251824	 240.01	 23	 3473
2019-04-13 17:21:55.251254	 245.01	 23	 3473
2019-04-13 17:22:00.255189	 250.01	 23	 3473
2019-04-13 17:22:05.250836	 255.0	 24	 3733
2019-04-13 17:22:10.254851	 260.01	 24	 3733
2019-04-13 17:22:15.251700	 265.01	 25	 3833
2019-04-13 17:22:20.254952	 270.01	 25	 3833
2019-04-13 17:22:25.255410	 275.01	 25	 3833
2019-04-13 17:22:30.254882	 280.01	 25	 3833
2019-04-13 17:22:35.248944	 285.0	 26	 4153
2019-04-13 17:22:40.254765	 290.01	 28	 4273
2019-04-13 17:22:45.254564	 295.01	 29	 4293
2019-04-13 17:22:50.255732	 300.01	 29	 4293
2019-04-13 17:22:55.249678	 305.0	 29	 4293
2019-04-13 17:23:00.254687	 310.01	 29	 4293
2019-04-13 17:23:05.251159	 315.0	 29	 4633
2019-04-13 17:23:10.254486	 320.01	 30	 4633
2019-04-13 17:23:15.251136	 325.0	 30	 4633
2019-04-13 17:23:20.254639	 330.01	 30	 4633
2019-04-13 17:23:25.254452	 335.01	 30	 4633
2019-04-13 17:23:30.254420	 340.01	 30	 4633
2019-04-13 17:23:35.250871	 345.0	 30	 4633
2019-04-13 17:23:40.254172	 350.01	 30	 4633
2019-04-13 17:23:45.254369	 355.01	 30	 4633
2019-04-13 17:23:50.250537	 360.0	 30	 4633
2019-04-13 17:23:55.249634	 365.0	 30	 4633
2019-04-13 17:24:00.254406	 370.01	 31	 5253
2019-04-13 17:24:05.254156	 375.01	 31	 5253
2019-04-13 17:24:10.254003	 380.01	 31	 5253
2019-04-13 17:24:15.250892	 385.0	 31	 5253
2019-04-13 17:24:20.248196	 390.0	 31	 5253
2019-04-13 17:24:25.250187	 395.0	 32	 5753
2019-04-13 17:24:30.254028	 400.01	 32	 5753
2019-04-13 17:24:35.250358	 405.0	 32	 5753
2019-04-13 17:24:40.253701	 410.01	 32	 5753
2019-04-13 17:24:45.253926	 415.01	 32	 5753
2019-04-13 17:24:50.254088	 420.01	 32	 5753
2019-04-13 17:24:55.249268	 425.0	 32	 5753
2019-04-13 17:25:00.249568	 430.0	 33	 6273
2019-04-13 17:25:05.248865	 435.0	 33	 6273
2019-04-13 17:25:10.248416	 440.0	 33	 6393
2019-04-13 17:25:15.249547	 445.0	 34	 6393
2019-04-13 17:25:20.249192	 450.0	 35	 6633
2019-04-13 17:25:25.252510	 455.01	 36	 6693
2019-04-13 17:25:30.253469	 460.01	 36	 6693
2019-04-13 17:25:35.250762	 465.0	 36	 6693
2019-04-13 17:25:40.253565	 470.01	 36	 6693
2019-04-13 17:25:45.253417	 475.01	 36	 6693
2019-04-13 17:25:50.253275	 480.01	 36	 6693
2019-04-13 17:25:55.249848	 485.0	 36	 6693
2019-04-13 17:26:00.253587	 490.01	 36	 6693
