round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,67.4MB,15.9MB,56.54%,11.36%,1.8GB,12.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,159.5MB,65.0MB,99.92%,18.65%,1.1GB,1.8GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.7MB,23.0MB,47.73%,11.00%,36.6MB,18.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.5MB,22.9MB,49.54%,10.55%,35.4MB,17.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.6MB,26.4MB,0.81%,0.12%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,723.5MB,375.1MB,113.01%,55.20%,40.2MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-1,580.4MB,312.1MB,104.97%,35.40%,34.4MB,47.6MB,0B,0B
