Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4640,380,10.1 tps,0.11 s,0.01 s,0.03 s,9.3 tps
2,40 TPS,4700,18560,40.1 tps,0.23 s,0.02 s,0.07 s,8.1 tps
