Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,5020,0,10.1 tps,0.24 s,0.01 s,0.03 s,10.1 tps
2,40 TPS,3200,20060,40.1 tps,0.23 s,0.02 s,0.06 s,-0.0 tps
