Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.17 s,0.01 s,0.03 s,10.1 tps
2,10 TPS,1600,0,10.3 tps,0.07 s,0.01 s,0.02 s,10.3 tps
3,15 TPS,360,2040,15.3 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
4,20 TPS,2340,900,20.2 tps,0.13 s,0.01 s,0.05 s,14.6 tps
5,25 TPS,1800,2740,25.2 tps,0.17 s,0.02 s,0.05 s,10.0 tps
6,30 TPS,1140,4300,30.2 tps,0.15 s,0.02 s,0.06 s,-0.0 tps
7,35 TPS,1080,5920,35.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
8,40 TPS,2960,5900,40.2 tps,0.19 s,0.02 s,0.06 s,-0.0 tps
9,45 TPS,2120,8740,45.2 tps,0.13 s,0.02 s,0.05 s,8.9 tps
