Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4340,680,10.1 tps,0.24 s,0.01 s,0.03 s,8.7 tps
2,40 TPS,7020,41000,40.0 tps,0.19 s,0.02 s,0.05 s,6.3 tps
