Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,2960,60,10.1 tps,0.09 s,0.01 s,0.02 s,9.9 tps
2,10 TPS,1600,0,10.3 tps,0.10 s,0.01 s,0.02 s,10.3 tps
3,15 TPS,700,1700,15.3 tps,0.07 s,0.01 s,0.03 s,15.9 tps
4,20 TPS,80,3160,20.2 tps,0.04 s,0.02 s,0.03 s,-0.0 tps
5,25 TPS,2240,2300,25.2 tps,0.20 s,0.02 s,0.07 s,-0.0 tps
6,30 TPS,500,4940,30.2 tps,0.11 s,0.02 s,0.05 s,4.7 tps
7,35 TPS,520,6480,35.2 tps,0.09 s,0.02 s,0.04 s,-0.0 tps
8,40 TPS,1700,7160,40.2 tps,0.10 s,0.02 s,0.04 s,-0.0 tps
9,45 TPS,1120,9740,45.2 tps,0.17 s,0.02 s,0.05 s,4.7 tps
