Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.06 s,0.01 s,0.02 s,10.1 tps
2,10 TPS,1400,200,10.3 tps,0.32 s,0.02 s,0.05 s,9.0 tps
3,15 TPS,880,1520,15.3 tps,0.13 s,0.01 s,0.04 s,-0.0 tps
4,20 TPS,1200,2040,20.2 tps,0.10 s,0.01 s,0.04 s,7.6 tps
5,25 TPS,1260,3280,25.2 tps,0.08 s,0.02 s,0.04 s,-0.0 tps
6,30 TPS,580,4860,30.2 tps,0.08 s,0.02 s,0.04 s,3.2 tps
7,35 TPS,780,6260,35.2 tps,0.16 s,0.02 s,0.06 s,-0.0 tps
8,40 TPS,1100,7760,40.2 tps,0.15 s,0.01 s,0.05 s,-0.0 tps
9,45 TPS,340,10520,45.2 tps,0.08 s,0.02 s,0.04 s,2.8 tps
