Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4580,440,10.1 tps,0.09 s,0.01 s,0.02 s,9.2 tps
2,40 TPS,9340,38680,40.0 tps,0.19 s,0.02 s,0.06 s,7.8 tps
