Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,120,0,7.5 tps,0.03 s,0.01 s,0.02 s,7.5 tps
2,10 TPS,220,0,12.2 tps,0.04 s,0.01 s,0.02 s,12.2 tps
3,15 TPS,460,0,15.7 tps,0.04 s,0.01 s,0.02 s,15.7 tps
4,20 TPS,820,0,21.0 tps,0.05 s,0.01 s,0.02 s,21.0 tps
5,25 TPS,780,480,25.4 tps,0.12 s,0.01 s,0.03 s,17.1 tps
6,30 TPS,1640,180,30.7 tps,0.14 s,0.02 s,0.04 s,-0.0 tps
7,35 TPS,780,1680,35.3 tps,0.12 s,0.02 s,0.04 s,11.3 tps
8,40 TPS,1100,2120,40.5 tps,0.23 s,0.02 s,0.05 s,14.1 tps
9,45 TPS,340,3720,45.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
