round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,31.6MB,16.2MB,72.66%,24.01%,1.2GB,8.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,28.0MB,24.1MB,53.84%,22.22%,56.7MB,28.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.3MB,27.1MB,0.41%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,27.2MB,23.9MB,48.36%,19.44%,49.7MB,25.3MB,0B,0B
round0,Docker,sawtooth-rest-api-0,89.8MB,45.8MB,85.46%,21.95%,716.0MB,1.2GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,27.8MB,24.0MB,51.32%,22.16%,55.3MB,28.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.1MB,0.95%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.5MB,27.0MB,0.40%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,28.2MB,24.3MB,52.12%,22.86%,56.7MB,28.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,575.2MB,380.3MB,108.85%,87.37%,60.8MB,66.4MB,0B,0B
round0,Docker,sawtooth-validator-0,604.5MB,404.9MB,110.29%,91.09%,61.4MB,836.3MB,0B,0B
round0,Docker,sawtooth-validator-3,590.8MB,369.3MB,113.89%,86.88%,60.3MB,64.8MB,0B,0B
round0,Docker,sawtooth-validator-2,585.2MB,380.8MB,113.89%,86.92%,61.0MB,66.2MB,0B,0B
