Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4840,180,10.1 tps,0.14 s,0.01 s,0.02 s,9.8 tps
2,40 TPS,6820,41200,40.0 tps,0.17 s,0.01 s,0.06 s,-0.0 tps
