round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,27.5MB,13.7MB,101.36%,43.86%,243.1MB,2.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.6MB,46.6MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.8MB,27.3MB,1.84%,0.37%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.1MB,22.3MB,46.62%,26.71%,26.2MB,13.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.7MB,22.0MB,46.00%,25.66%,25.2MB,12.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.0MB,27.7MB,1.52%,0.35%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-rest-api-4,27.8MB,27.4MB,1.62%,0.33%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.7MB,46.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,24.1MB,22.3MB,46.75%,26.34%,26.1MB,13.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.6MB,20.6MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.9MB,22.2MB,45.63%,25.81%,25.0MB,12.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.4MB,20.4MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.2MB,27.7MB,2.83%,0.37%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,42.9MB,31.8MB,99.00%,12.60%,152.6MB,249.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.1MB,22.3MB,45.32%,25.39%,25.1MB,12.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.2MB,22.4MB,46.73%,26.20%,25.7MB,12.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.7MB,20.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.8MB,46.8MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,28.1MB,27.5MB,2.97%,0.35%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-validator-2,286.7MB,203.7MB,103.92%,70.79%,34.2MB,27.9MB,0B,0B
round0,Docker,sawtooth-validator-3,293.1MB,208.4MB,101.17%,69.26%,33.5MB,30.2MB,0B,0B
round0,Docker,sawtooth-validator-0,310.5MB,226.3MB,100.64%,71.13%,34.6MB,210.7MB,0B,0B
round0,Docker,sawtooth-validator-5,310.1MB,222.0MB,101.63%,69.87%,33.7MB,29.3MB,0B,0B
round0,Docker,sawtooth-validator-1,299.8MB,216.5MB,101.97%,69.24%,34.7MB,45.9MB,0B,0B
round0,Docker,sawtooth-validator-4,312.2MB,228.2MB,100.03%,69.81%,33.5MB,48.7MB,0B,0B
