round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,24.0MB,5.3MB,57.21%,10.22%,3.5MB,39.1KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,20.6MB,20.5MB,33.93%,3.55%,582.0KB,286.8KB,0B,0B
round0,Docker,sawtooth-rest-api-0,28.0MB,27.0MB,4.48%,0.72%,2.4MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,546B,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,546B,0B,0B,0B
round0,Docker,sawtooth-validator-0,83.6MB,72.1MB,65.59%,6.30%,509.6KB,2.7MB,0B,0B
