round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,28.8MB,12.6MB,99.39%,46.51%,272.7MB,2.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.5MB,20.5MB,0.00%,0.00%,16.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,46.9MB,46.9MB,0.00%,0.00%,16.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,25.3MB,22.8MB,43.14%,24.54%,34.7MB,17.4MB,0B,0B
round0,Docker,sawtooth-rest-api-7,27.8MB,27.5MB,1.45%,0.23%,5.1MB,5.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.3MB,22.8MB,48.21%,24.13%,34.5MB,17.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,16.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,16.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.7MB,27.5MB,2.95%,0.23%,5.1MB,5.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,25.0MB,22.8MB,45.58%,23.03%,32.4MB,16.2MB,0B,0B
round0,Docker,sawtooth-rest-api-5,27.8MB,27.5MB,1.29%,0.23%,5.1MB,5.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,22.4MB,22.0MB,38.04%,10.04%,12.7MB,6.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,47.1MB,47.1MB,1.09%,0.21%,16.9KB,1.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-6,21.1MB,20.9MB,0.52%,0.11%,16.6KB,878B,0B,0B
round0,Docker,sawtooth-rest-api-6,44.6MB,34.2MB,1.72%,0.33%,5.1MB,3.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,21.0MB,21.0MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,38.3MB,30.7MB,53.55%,9.18%,171.1MB,278.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.1MB,22.8MB,49.10%,23.73%,34.0MB,17.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.1MB,22.7MB,46.48%,23.85%,34.4MB,17.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.5MB,20.5MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.0MB,27.6MB,2.92%,0.22%,5.1MB,5.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.1MB,22.6MB,44.64%,24.16%,34.7MB,17.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,16.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.1MB,27.8MB,1.24%,0.22%,5.1MB,5.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.9MB,20.9MB,0.96%,0.36%,16.9KB,1.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,21.1MB,21.1MB,34.97%,1.73%,1.8MB,956.9KB,0B,0B
round0,Docker,sawtooth-rest-api-4,53.9MB,44.0MB,1.29%,0.44%,5.0MB,700.9KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.1MB,47.1MB,0.42%,0.21%,17.0KB,488B,0B,0B
round0,Docker,sawtooth-validator-1,334.9MB,222.9MB,100.65%,67.71%,42.6MB,39.5MB,0B,0B
round0,Docker,sawtooth-validator-5,328.8MB,222.9MB,102.91%,62.63%,37.2MB,37.3MB,0B,0B
round0,Docker,sawtooth-validator-7,327.2MB,223.2MB,100.48%,66.78%,42.8MB,39.5MB,0B,0B
round0,Docker,sawtooth-validator-0,348.8MB,246.2MB,100.96%,68.46%,46.7MB,269.9MB,0B,0B
round0,Docker,sawtooth-validator-3,319.7MB,221.3MB,102.75%,67.45%,44.1MB,63.4MB,0B,0B
round0,Docker,sawtooth-validator-6,202.5MB,61.1MB,97.89%,24.83%,-267742B,-,0B,0B
round0,Docker,sawtooth-validator-4,112.1MB,5.5MB,80.37%,3.40%,-321962B,-,0B,0B
round0,Docker,sawtooth-validator-2,337.1MB,233.4MB,100.51%,68.54%,40.4MB,39.2MB,0B,0B
