round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.4MB,13.1MB,100.68%,43.32%,210.9MB,1.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.1MB,47.1MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.3MB,27.9MB,1.72%,0.35%,6.2MB,6.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.0MB,22.3MB,48.93%,26.17%,24.9MB,12.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,21.1MB,21.1MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.1MB,47.1MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.1MB,22.3MB,45.55%,27.25%,26.2MB,13.3MB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.1MB,27.7MB,1.83%,0.32%,6.2MB,6.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.2MB,22.5MB,43.77%,26.85%,25.5MB,12.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,37.9MB,31.3MB,56.84%,10.26%,134.0MB,217.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.2MB,22.4MB,46.83%,27.51%,25.7MB,13.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.0MB,47.0MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,28.1MB,27.6MB,1.92%,0.50%,6.2MB,6.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,28.3MB,27.9MB,2.01%,0.48%,6.2MB,6.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,24.1MB,22.4MB,47.65%,25.98%,24.2MB,12.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.1MB,22.4MB,45.86%,26.76%,25.4MB,12.8MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.9MB,27.6MB,1.83%,0.39%,6.2MB,6.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,270.6MB,188.7MB,100.97%,70.15%,33.7MB,27.9MB,0B,0B
round0,Docker,sawtooth-validator-2,285.7MB,199.3MB,101.44%,69.97%,34.1MB,29.6MB,0B,0B
round0,Docker,sawtooth-validator-0,295.5MB,211.7MB,101.66%,70.06%,34.1MB,227.7MB,0B,0B
round0,Docker,sawtooth-validator-5,274.1MB,194.5MB,100.43%,68.29%,33.9MB,28.9MB,0B,0B
round0,Docker,sawtooth-validator-3,267.1MB,193.2MB,101.74%,69.68%,33.8MB,28.6MB,0B,0B
round0,Docker,sawtooth-validator-4,283.0MB,187.5MB,101.58%,69.29%,34.3MB,26.2MB,0B,0B
