0.865979381443299
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
13   fd51b0e911eac2285707fb12575c75ae78f2125fe6c10be1919deeb9268057ba3bdb19493616c2b80223f92de84a0f365a49c0a36d39957f1cfb0b087db8ee41  18    360   03130bc5c5a98820cfe8ba32e85802f3943a8c2eef2382818c5aa9640c0cc90a40
12   096c2b4d68a71876bf966d4d120bfffd2f8b0094501e4c3f04d0a878906690cf5d1677f0b558a32744f19800fa92e8b4989c9433290b0cd053f68f93ab20def4  9     180   03130bc5c5a98820cfe8ba32e85802f3943a8c2eef2382818c5aa9640c0cc90a40
11   aefcc9edcf598088e70e84b1f171cc5ef2cc74ec66fa1cecf8b9aeab5573f1fa1cb9189c547b04e9a72ccb0102aa4713ec9478dea98c48865f294c994d2ac5e8  1     20    037914ca1f112999d532172605df09c443ca7462b69fd81fce1926f6cf5b3612cd
10   fa58a813d634832c02af774fc72adf03b4b51f080f3e2d4a68e9fa934c3d0ed67dacd9e420e57701ed81225b14b2cecb878244c7818d58d2e692aa5c020ac843  8     160   03130bc5c5a98820cfe8ba32e85802f3943a8c2eef2382818c5aa9640c0cc90a40
9    805fdf486e1f7c3ddbc8a241679f88ab7a8ffb3be4ca78c17adc28d44466b7787ef146722ceccb827bc69abf5227e49f71c5f8edf72ca9f699b57367943af727  2     40    03130bc5c5a98820cfe8ba32e85802f3943a8c2eef2382818c5aa9640c0cc90a40
8    fb90e2f64067d74c0bc85b57fe799d053bba049d1e329e463dabbe3598a1a1f764bde2046c7b8b4aa3630bdf622ce2311a4d75833e3f1928686f280ed7b909d2  2     40    037914ca1f112999d532172605df09c443ca7462b69fd81fce1926f6cf5b3612cd
7    7758b0f06c34c7f32843791e67d5b3572187ca0f757336bc52ff356aeb8c9683007b2630e08492c798bf6d5ec8eb6fb2a7069667938f74aa35bd3498a4c50f58  2     40    037914ca1f112999d532172605df09c443ca7462b69fd81fce1926f6cf5b3612cd
6    75c28a81d2b942cc5a0bde5ebf4839ce11995d6a3de3ac2125c2e1eaa8777c6b7875e1288136027f2cd594b4ac8162b3e721804ca97c9ed0fe174c270c1f9d4c  2     40    037914ca1f112999d532172605df09c443ca7462b69fd81fce1926f6cf5b3612cd
5    a9d328404845d50fef49e543eb153a3dd734d42ce36dc935c2817af779d8d1370820bc74f0169b7f56fc68ffd09bfa2ebaff92f65e74050b9526360484eba2c3  6     120   03130bc5c5a98820cfe8ba32e85802f3943a8c2eef2382818c5aa9640c0cc90a40
4    c8af04099b4b2adc2407980ac23924fcd2c82201139e7e0c2b2e7b0b378f3cef57a3682beb4a977519abd78795c2a24b8350cef86ec5e8dacd6f99c119326264  6     120   03ccc2994e3bc74779e0e94912a3ff5b6d1f5ec658085b1a81d8cd71b8a1844e48
3    37769fefadad8c8d80c05e57f81a601f300d05dae74f0c9ddbd0106d21d4e68b186727fc71318f7d0cd643009fd4964e486216a8f945bce28d87189a5e94eed2  10    200   037914ca1f112999d532172605df09c443ca7462b69fd81fce1926f6cf5b3612cd
2    c788df050eca9ef1d9f1def6904210186a22b9632e8cf839f12a50a2d52dd14128692793da8cc58ffbb013b81e95e979dd6725f46cf228671e3bdee21fc7ddb0  1     20    03130bc5c5a98820cfe8ba32e85802f3943a8c2eef2382818c5aa9640c0cc90a40
1    dddad9a6ccc50f0a4afdadef2d13112b042708d57323820a5b58e8d984f4b2a32321ded631f81a4d088a86d79288f071df0dfab67c239b1a1e28f2bde4adf46d  5     5     03ccc2994e3bc74779e0e94912a3ff5b6d1f5ec658085b1a81d8cd71b8a1844e48
0    dd07874337f34a5e7b33ada0dfebec589ffea91821eb00e6417410702c8587f000141fcde3d920250458417b25f5b48df9eb92e4266ee761207d627b21580f05  4     12    03ccc2994e3bc74779e0e94912a3ff5b6d1f5ec658085b1a81d8cd71b8a1844e48
