round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,26.0MB,11.4MB,93.07%,33.10%,70.6MB,683.2KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.5MB,22.0MB,32.50%,20.47%,21.3MB,10.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.3MB,27.0MB,0.98%,0.08%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.5MB,22.0MB,32.44%,20.29%,21.1MB,10.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,31.6MB,28.6MB,23.61%,3.43%,45.4MB,72.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.6MB,20.6MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.6MB,22.1MB,34.05%,20.21%,21.3MB,10.6MB,0B,0B
round0,Docker,sawtooth-rest-api-7,27.5MB,27.2MB,0.93%,0.08%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.4MB,20.4MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,47.0MB,47.0MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-6,27.7MB,27.3MB,1.06%,0.08%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.6MB,22.1MB,32.51%,19.77%,21.1MB,10.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.4MB,22.0MB,31.23%,20.04%,21.4MB,10.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-8,27.4MB,27.1MB,0.90%,0.08%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.4MB,21.8MB,32.66%,20.50%,21.5MB,10.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,27.8MB,27.5MB,0.98%,0.09%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.3MB,21.9MB,32.50%,20.72%,21.5MB,10.7MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.6MB,27.2MB,0.99%,0.09%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.5MB,22.0MB,32.46%,20.16%,21.2MB,10.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.5MB,46.5MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.6MB,27.2MB,0.93%,0.09%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-rest-api-4,27.8MB,27.5MB,1.02%,0.10%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.5MB,22.0MB,33.26%,20.51%,21.4MB,10.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-9,23.3MB,21.8MB,32.18%,20.84%,21.5MB,10.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-9,46.7MB,46.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-9,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-9,27.6MB,27.2MB,0.92%,0.10%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-validator-7,217.0MB,166.8MB,85.07%,48.30%,28.5MB,23.2MB,0B,0B
round0,Docker,sawtooth-validator-5,218.4MB,167.0MB,79.52%,48.19%,28.7MB,23.2MB,0B,0B
round0,Docker,sawtooth-validator-0,241.7MB,181.1MB,80.53%,47.69%,28.9MB,157.3MB,0B,0B
round0,Docker,sawtooth-validator-8,208.7MB,163.7MB,86.32%,48.28%,28.5MB,23.3MB,0B,0B
round0,Docker,sawtooth-validator-1,229.3MB,170.7MB,86.13%,47.43%,28.4MB,41.9MB,0B,0B
round0,Docker,sawtooth-validator-2,223.1MB,157.0MB,90.24%,48.08%,28.6MB,22.9MB,0B,0B
round0,Docker,sawtooth-validator-3,232.2MB,172.5MB,88.40%,47.84%,28.5MB,41.4MB,0B,0B
round0,Docker,sawtooth-validator-4,213.9MB,161.2MB,85.78%,48.21%,28.7MB,23.1MB,0B,0B
round0,Docker,sawtooth-validator-6,241.0MB,178.8MB,83.43%,48.32%,28.4MB,41.2MB,0B,0B
round0,Docker,sawtooth-validator-9,208.5MB,162.2MB,86.76%,47.67%,28.3MB,23.6MB,0B,0B
