Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
2,25,0,sawtooth-shell-default,60.9,18.0,59.96,11.42,1.9,13.1,0,0
2,25,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.55,0.00,15.9,3.6,0,0
2,25,0,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,10.7,0,0,0
2,25,0,sawtooth-intkey-tp-python...ult-0,28.3,24.6,53.90,17.10,58.1,29.5,0,0
2,25,0,sawtooth-rest-api-0,216.6,74.6,100.78,22.20,1.1,1.9,0,0
2,25,0,sawtooth-intkey-tp-python...ult-1,29.2,24.9,53.25,18.53,63.7,32.1,0,0
2,25,0,sawtooth-rest-api-1,27.0,26.7,0.77,0.17,9.3,9.5,0,0
2,25,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.7,0,0,0
2,25,0,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.68,0.00,15.7,3.6,0,0
2,25,0,sawtooth-validator-0,960.3,572.5,116.77,89.73,65.2,1.2,0,0
2,25,0,sawtooth-validator-1,805.7,487.2,106.68,68.18,59.1,85.6,0,0
2,25,1,sawtooth-shell-default,65.3,16.9,65.95,11.50,1.8,12.5,0,0
2,25,1,sawtooth-intkey-tp-python...ult-1,28.6,24.5,54.72,18.17,61.1,30.8,0,0
2,25,1,sawtooth-rest-api-1,27.4,26.9,0.78,0.17,9.3,9.4,0,0
2,25,1,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,10.7,0,0,0
2,25,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,15.7,3.7,0,0
2,25,1,sawtooth-rest-api-0,207.9,68.5,101.05,21.78,1.1,1.8,0,0
2,25,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.6,0,0,0
2,25,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,15.8,3.7,0,0
2,25,1,sawtooth-intkey-tp-python...ult-0,28.0,24.2,55.90,16.91,56.4,28.8,0,0
2,25,1,sawtooth-validator-1,703.1,463.3,116.80,72.86,53.8,83.1,0,0
2,25,1,sawtooth-validator-0,928.7,558.9,115.00,86.76,64.2,1.2,0,0
2,25,2,sawtooth-shell-default,72.3,18.2,63.35,12.02,1.9,13.0,0,0
2,25,2,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,10.8,0,0,0
2,25,2,sawtooth-rest-api-0,222.6,72.3,100.69,22.56,1.2,1.9,0,0
2,25,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.7,0,0,0
2,25,2,sawtooth-intkey-tp-python...ult-0,28.8,24.8,55.26,18.02,60.7,31.0,0,0
2,25,2,sawtooth-rest-api-1,27.1,26.7,0.81,0.18,9.3,9.5,0,0
2,25,2,sawtooth-intkey-tp-python...ult-1,29.4,25.0,54.02,18.56,64.8,32.9,0,0
2,25,2,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.7,0,0,0
2,25,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.7,0,0,0
2,25,2,sawtooth-validator-0,954.0,564.7,114.62,90.51,67.6,1.2,0,0
2,25,2,sawtooth-validator-1,749.4,493.5,106.73,69.91,60.0,87.6,0,0
2,30,0,sawtooth-shell-default,94.5,17.2,60.67,11.65,1.7,11.9,0,0
2,30,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,10.7,0,0,0
2,30,0,sawtooth-rest-api-0,174.6,66.4,101.03,21.06,1.0,1.8,0,0
2,30,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.7,0,0,0
2,30,0,sawtooth-intkey-tp-python...ult-0,28.5,24.6,53.26,17.90,60.5,30.7,0,0
2,30,0,sawtooth-intkey-tp-python...ult-1,29.5,25.0,54.50,19.61,67.5,34.3,0,0
2,30,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.6,0,0,0
2,30,0,sawtooth-rest-api-1,27.8,27.4,0.74,0.21,11.1,11.3,0,0
2,30,0,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,10.7,0,0,0
2,30,0,sawtooth-validator-0,966.7,557.0,115.36,92.16,68.7,1.1,0,0
2,30,0,sawtooth-validator-1,781.0,490.5,108.55,83.72,62.4,90.5,0,0
2,30,1,sawtooth-shell-default,71.0,17.7,64.79,11.73,1.9,12.7,0,0
2,30,1,sawtooth-intkey-tp-python...ult-0,28.8,24.8,54.11,18.59,62.4,32.0,0,0
2,30,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.7,0,0,0
2,30,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,10.6,0,0,0
2,30,1,sawtooth-rest-api-0,208.7,68.5,100.42,23.25,1.1,1.9,0,0
2,30,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.7,0,0,0
2,30,1,sawtooth-rest-api-1,27.4,27.1,1.14,0.22,11.1,11.3,0,0
2,30,1,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.6,0,0,0
2,30,1,sawtooth-intkey-tp-python...ult-1,29.3,25.3,54.06,19.07,65.1,33.2,0,0
2,30,1,sawtooth-validator-0,928.3,587.1,116.09,94.84,69.9,1.2,0,0
2,30,1,sawtooth-validator-1,742.7,495.5,108.75,78.11,60.0,87.6,0,0
2,30,2,sawtooth-shell-default,70.6,18.0,58.27,11.90,1.9,13.1,0,0
2,30,2,sawtooth-rest-api-1,27.6,27.1,1.30,0.22,11.1,11.3,0,0
2,30,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.66,0.00,15.7,3.7,0,0
2,30,2,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.7,0,0,0
2,30,2,sawtooth-intkey-tp-python...ult-1,29.3,25.0,54.92,18.92,64.8,32.8,0,0
2,30,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.6,0,0,0
2,30,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.64,0.00,15.6,3.6,0,0
2,30,2,sawtooth-rest-api-0,206.4,69.8,101.03,23.33,1.1,1.9,0,0
2,30,2,sawtooth-intkey-tp-python...ult-0,28.3,24.7,53.27,17.70,59.2,30.0,0,0
2,30,2,sawtooth-validator-0,936.5,588.6,115.32,92.31,69.3,1.2,0,0
2,30,2,sawtooth-validator-1,752.0,503.3,109.15,79.82,59.6,88.6,0,0
2,35,0,sawtooth-shell-default,102.9,18.2,61.86,12.02,1.9,12.8,0,0
2,35,0,sawtooth-rest-api-1,27.5,27.2,1.03,0.25,13.0,13.2,0,0
2,35,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.6,0,0,0
2,35,0,sawtooth-intkey-tp-python...ult-1,29.3,25.2,54.32,18.94,65.3,33.1,0,0
2,35,0,sawtooth-settings-tp-1,20.3,20.3,0.00,0.00,10.7,0,0,0
2,35,0,sawtooth-rest-api-0,184.2,67.7,100.98,22.54,1.1,1.9,0,0
2,35,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.7,0,0,0
2,35,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,10.6,0,0,0
2,35,0,sawtooth-intkey-tp-python...ult-0,29.0,24.9,54.15,18.68,64.3,33.1,0,0
2,35,0,sawtooth-validator-1,717.2,516.7,107.34,73.96,60.8,91.0,0,0
2,35,0,sawtooth-validator-0,909.7,590.1,114.03,95.90,76.0,1.2,0,0
2,35,1,sawtooth-shell-default,91.4,19.1,51.24,10.94,1.9,13.4,0,0
2,35,1,sawtooth-intkey-tp-python...ult-0,28.5,24.9,55.56,18.20,62.3,31.9,0,0
2,35,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,15.7,3.6,0,0
2,35,1,sawtooth-rest-api-0,216.0,73.5,101.34,24.01,1.2,2.0,0,0
2,35,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.7,0,0,0
2,35,1,sawtooth-rest-api-1,27.4,27.0,1.47,0.25,13.0,13.2,0,0
2,35,1,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,15.7,3.6,0,0
2,35,1,sawtooth-intkey-tp-python...ult-1,29.7,25.6,53.99,19.37,66.7,33.6,0,0
2,35,1,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.8,0,0,0
2,35,1,sawtooth-validator-0,960.0,623.9,117.23,95.91,75.8,1.2,0,0
2,35,1,sawtooth-validator-1,764.3,522.4,110.26,73.59,60.4,93.3,0,0
2,35,2,sawtooth-shell-default,60.2,17.5,63.00,11.55,1.9,12.7,0,0
2,35,2,sawtooth-rest-api-0,216.5,71.7,101.03,22.50,1.1,1.9,0,0
2,35,2,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.8,0,0,0
2,35,2,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,10.6,0,0,0
2,35,2,sawtooth-intkey-tp-python...ult-0,28.2,24.7,53.40,16.89,58.0,29.7,0,0
2,35,2,sawtooth-rest-api-1,27.9,27.5,0.72,0.25,13.0,13.2,0,0
2,35,2,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.7,0,0,0
2,35,2,sawtooth-intkey-tp-python...ult-1,29.1,25.2,54.72,19.09,64.8,32.8,0,0
2,35,2,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,10.7,0,0,0
2,35,2,sawtooth-validator-0,955.8,595.6,115.73,96.60,73.4,1.2,0,0
2,35,2,sawtooth-validator-1,732.5,512.5,106.93,76.98,59.7,91.4,0,0
2,40,0,sawtooth-shell-default,83.8,18.3,64.11,10.55,1.9,12.6,0,0
2,40,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.16,0.00,15.7,3.6,0,0
2,40,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.8,0,0,0
2,40,0,sawtooth-intkey-tp-python...ult-0,28.6,24.8,52.82,18.16,61.8,31.7,0,0
2,40,0,sawtooth-rest-api-0,228.9,75.6,101.05,23.20,1.2,1.9,0,0
2,40,0,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.8,0,0,0
2,40,0,sawtooth-rest-api-1,27.3,27.1,0.70,0.28,14.8,15.1,0,0
2,40,0,sawtooth-intkey-tp-python...ult-1,29.4,25.2,53.04,19.66,66.3,33.4,0,0
2,40,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.75,0.00,15.8,3.6,0,0
2,40,0,sawtooth-validator-1,794.0,516.9,108.99,77.30,62.2,96.5,0,0
2,40,0,sawtooth-validator-0,1.0,627.1,115.69,97.19,80.6,1.2,0,0
2,40,1,sawtooth-shell-default,74.0,18.2,62.42,11.66,1.8,12.4,0,0
2,40,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.8,0,0,0
2,40,1,sawtooth-rest-api-0,226.6,71.3,101.53,21.28,1.1,1.9,0,0
2,40,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.8,0,0,0
2,40,1,sawtooth-intkey-tp-python...ult-0,28.7,25.0,55.63,18.39,60.6,30.8,0,0
2,40,1,sawtooth-poet-validator-r...-tp-1,46.6,46.6,0.00,0.00,10.7,0,0,0
2,40,1,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.7,0,0,0
2,40,1,sawtooth-intkey-tp-python...ult-1,29.4,25.1,55.47,19.88,66.8,33.9,0,0
2,40,1,sawtooth-rest-api-1,27.5,27.2,0.97,0.29,14.8,15.1,0,0
2,40,1,sawtooth-validator-1,811.0,507.8,108.69,76.23,62.8,92.3,0,0
2,40,1,sawtooth-validator-0,1.0,606.9,117.10,94.36,75.0,1.2,0,0
2,40,2,sawtooth-shell-default,90.7,17.7,63.19,11.41,1.8,12.4,0,0
2,40,2,sawtooth-rest-api-0,193.3,72.1,100.69,22.72,1.1,1.8,0,0
2,40,2,sawtooth-intkey-tp-python...ult-0,28.4,24.9,53.73,17.33,57.2,29.1,0,0
2,40,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.7,0,0,0
2,40,2,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,10.8,0,0,0
2,40,2,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.8,0,0,0
2,40,2,sawtooth-rest-api-1,27.9,27.4,0.67,0.28,14.8,15.1,0,0
2,40,2,sawtooth-intkey-tp-python...ult-1,29.3,25.3,53.05,19.29,66.0,33.4,0,0
2,40,2,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,10.8,0,0,0
2,40,2,sawtooth-validator-0,1.0,619.3,117.32,96.00,71.9,1.2,0,0
2,40,2,sawtooth-validator-1,800.5,517.2,110.72,87.90,62.7,90.1,0,0
4,5,0,sawtooth-shell-default,37.1,10.0,59.45,12.41,1.1,7.5,0,0
4,5,0,sawtooth-intkey-tp-python...ult-0,22.1,21.2,43.69,3.79,11.8,5.9,0,0
4,5,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,25.5,11.3,0,0
4,5,0,sawtooth-rest-api-0,79.7,41.9,53.94,10.46,650.0,1.1,0,0
4,5,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.3,0,0,0
4,5,0,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.6,0,0,0
4,5,0,sawtooth-poet-validator-r...-tp-2,46.6,46.6,0.00,0.00,25.7,11.3,0,0
4,5,0,sawtooth-intkey-tp-python...ult-2,22.3,21.5,42.60,3.76,11.7,5.8,0,0
4,5,0,sawtooth-rest-api-2,26.3,26.3,0.69,0.02,951.2,960.4,0,0
4,5,0,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.5,0,0,0
4,5,0,sawtooth-rest-api-1,26.3,26.2,0.75,0.02,950.7,960.6,0,0
4,5,0,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,25.7,11.3,0,0
4,5,0,sawtooth-intkey-tp-python...ult-1,22.1,21.2,42.81,3.71,11.8,5.9,0,0
4,5,0,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,25.6,11.3,0,0
4,5,0,sawtooth-intkey-tp-python...ult-3,22.2,21.3,41.44,3.69,11.8,5.8,0,0
4,5,0,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.5,0,0,0
4,5,0,sawtooth-rest-api-3,26.6,26.6,0.77,0.03,966.2,975.9,0,0
4,5,0,sawtooth-validator-2,214.4,147.9,95.98,7.59,12.5,14.0,0,0
4,5,0,sawtooth-validator-0,260.6,168.9,96.75,12.78,15.8,671.1,0,0
4,5,0,sawtooth-validator-1,213.7,148.1,92.46,7.42,12.8,13.8,0,0
4,5,0,sawtooth-validator-3,208.8,145.4,94.09,7.64,12.6,14.0,0,0
4,5,1,sawtooth-shell-default,46.2,10.3,60.89,12.75,1.1,7.5,0,0
4,5,1,sawtooth-intkey-tp-python...ult-0,22.2,21.3,43.08,4.04,11.6,5.7,0,0
4,5,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.3,0,0,0
4,5,1,sawtooth-rest-api-0,80.5,42.0,63.32,10.60,648.5,1.1,0,0
4,5,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.5,0,0,0
4,5,1,sawtooth-intkey-tp-python...ult-2,22.1,21.2,43.21,3.98,11.6,5.7,0,0
4,5,1,sawtooth-settings-tp-2,20.6,20.6,0.00,0.00,10.3,0,0,0
4,5,1,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,10.5,0,0,0
4,5,1,sawtooth-rest-api-2,26.3,26.3,0.73,0.02,949.3,959.1,0,0
4,5,1,sawtooth-poet-validator-r...-tp-3,46.7,46.7,0.00,0.00,10.5,0,0,0
4,5,1,sawtooth-intkey-tp-python...ult-3,22.0,21.2,44.48,4.01,11.6,5.7,0,0
4,5,1,sawtooth-rest-api-3,26.4,26.4,0.75,0.02,965.2,975.5,0,0
4,5,1,sawtooth-settings-tp-3,20.5,20.5,0.00,0.00,10.5,0,0,0
4,5,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.5,0,0,0
4,5,1,sawtooth-rest-api-1,26.6,26.5,0.76,0.02,950.2,959.9,0,0
4,5,1,sawtooth-intkey-tp-python...ult-1,21.9,21.0,43.47,3.93,11.5,5.7,0,0
4,5,1,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.2,0,0,0
4,5,1,sawtooth-validator-0,278.6,167.1,97.26,13.42,15.1,661.5,0,0
4,5,1,sawtooth-validator-3,221.1,146.5,83.83,8.20,12.5,13.7,0,0
4,5,1,sawtooth-validator-2,227.8,150.5,89.03,8.17,13.3,20.7,0,0
4,5,1,sawtooth-validator-1,224.1,147.2,88.94,8.22,11.8,14.1,0,0
4,5,2,sawtooth-shell-default,29.4,9.6,55.90,12.74,919.6,6.4,0,0
4,5,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.5,0,0,0
4,5,2,sawtooth-rest-api-1,26.2,26.2,0.70,0.02,950.4,959.5,0,0
4,5,2,sawtooth-intkey-tp-python...ult-1,23.2,21.3,54.00,6.15,19.8,9.8,0,0
4,5,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.3,0,0,0
4,5,2,sawtooth-rest-api-0,67.4,41.3,55.35,9.68,552.4,922.8,0,0
4,5,2,sawtooth-settings-tp-0,20.3,20.3,0.00,0.00,10.3,0,0,0
4,5,2,sawtooth-intkey-tp-python...ult-0,22.6,21.4,41.55,4.44,14.4,7.1,0,0
4,5,2,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,10.5,0,0,0
4,5,2,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.5,0,0,0
4,5,2,sawtooth-rest-api-3,26.3,26.2,0.79,0.03,965.5,974.6,0,0
4,5,2,sawtooth-intkey-tp-python...ult-3,22.7,21.3,45.86,5.19,16.4,8.1,0,0
4,5,2,sawtooth-poet-validator-r...-tp-3,46.7,46.7,0.00,0.00,10.5,0,0,0
4,5,2,sawtooth-rest-api-2,26.3,26.3,0.76,0.03,950.1,960.0,0,0
4,5,2,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,10.5,0,0,0
4,5,2,sawtooth-intkey-tp-python...ult-2,22.3,21.4,44.98,3.89,12.6,6.2,0,0
4,5,2,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.5,0,0,0
4,5,2,sawtooth-validator-1,324.1,170.8,104.75,16.53,20.6,23.4,0,0
4,5,2,sawtooth-validator-0,301.4,177.3,115.37,15.86,20.0,576.8,0,0
4,5,2,sawtooth-validator-3,278.2,164.5,95.21,13.08,19.3,33.1,0,0
4,5,2,sawtooth-validator-2,266.2,155.8,100.16,9.85,17.7,15.5,0,0
4,10,0,sawtooth-shell-default,40.9,13.8,65.07,13.36,1.6,11.0,0,0
4,10,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.5,0,0,0
4,10,0,sawtooth-intkey-tp-python...ult-0,24.5,22.4,50.91,9.63,28.6,14.3,0,0
4,10,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,2.11,0.00,26.0,11.3,0,0
4,10,0,sawtooth-rest-api-0,127.8,54.4,101.49,17.74,968.3,1.6,0,0
4,10,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,2.22,0.00,25.9,11.3,0,0
4,10,0,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.7,0,0,0
4,10,0,sawtooth-rest-api-1,26.8,26.4,0.76,0.05,1.9,1.9,0,0
4,10,0,sawtooth-intkey-tp-python...ult-1,24.5,22.3,52.36,9.70,28.7,14.3,0,0
4,10,0,sawtooth-poet-validator-r...-tp-2,46.8,46.8,2.14,0.00,25.7,11.3,0,0
4,10,0,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.7,0,0,0
4,10,0,sawtooth-intkey-tp-python...ult-2,24.4,22.2,53.70,9.76,28.6,14.3,0,0
4,10,0,sawtooth-rest-api-2,26.8,26.5,0.87,0.05,1.9,1.9,0,0
4,10,0,sawtooth-poet-validator-r...-tp-3,46.9,46.9,2.11,0.00,25.7,11.3,0,0
4,10,0,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.5,0,0,0
4,10,0,sawtooth-rest-api-3,26.5,26.5,0.77,0.04,1.9,1.9,0,0
4,10,0,sawtooth-intkey-tp-python...ult-3,24.4,22.3,49.51,9.64,28.5,14.2,0,0
4,10,0,sawtooth-validator-1,395.3,249.6,102.90,27.77,30.7,32.9,0,0
4,10,0,sawtooth-validator-0,537.2,297.9,109.72,40.83,33.6,1.0,0,0
4,10,0,sawtooth-validator-2,393.7,243.1,106.42,27.78,30.0,33.3,0,0
4,10,0,sawtooth-validator-3,399.2,246.6,105.10,26.97,29.9,33.3,0,0
4,10,1,sawtooth-shell-default,61.6,13.9,56.45,12.69,1.6,11.1,0,0
4,10,1,sawtooth-intkey-tp-python...ult-0,24.1,22.2,46.07,8.24,25.0,12.5,0,0
4,10,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.6,0,0,0
4,10,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,25.7,11.3,0,0
4,10,1,sawtooth-rest-api-0,129.2,54.9,102.15,17.62,981.4,1.6,0,0
4,10,1,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,25.5,11.3,0,0
4,10,1,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.4,0,0,0
4,10,1,sawtooth-intkey-tp-python...ult-3,23.8,22.0,46.51,8.11,24.6,12.2,0,0
4,10,1,sawtooth-rest-api-3,26.5,26.4,0.80,0.04,1.9,1.9,0,0
4,10,1,sawtooth-intkey-tp-python...ult-2,23.9,22.0,46.07,8.32,25.1,12.5,0,0
4,10,1,sawtooth-settings-tp-2,20.4,20.4,0.00,0.00,10.3,0,0,0
4,10,1,sawtooth-rest-api-2,26.6,26.4,0.69,0.04,1.9,1.9,0,0
4,10,1,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,25.7,11.3,0,0
4,10,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.5,0,0,0
4,10,1,sawtooth-rest-api-1,26.4,26.3,0.75,0.04,1.9,1.9,0,0
4,10,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,25.7,11.3,0,0
4,10,1,sawtooth-intkey-tp-python...ult-1,23.9,22.0,50.78,8.35,24.8,12.4,0,0
4,10,1,sawtooth-validator-0,522.5,282.2,112.60,36.98,31.5,1.0,0,0
4,10,1,sawtooth-validator-3,387.6,229.9,101.73,21.76,25.7,29.6,0,0
4,10,1,sawtooth-validator-2,409.1,236.8,101.71,22.91,26.9,29.1,0,0
4,10,1,sawtooth-validator-1,402.8,235.7,99.23,22.02,26.4,29.2,0,0
4,10,2,sawtooth-shell-default,64.0,14.3,55.67,13.57,1.8,12.3,0,0
4,10,2,sawtooth-intkey-tp-python...ult-3,23.9,22.2,44.44,8.05,25.1,12.5,0,0
4,10,2,sawtooth-rest-api-3,26.2,26.2,0.90,0.05,1.9,1.9,0,0
4,10,2,sawtooth-poet-validator-r...-tp-3,46.6,46.6,0.00,0.00,10.5,0,0,0
4,10,2,sawtooth-settings-tp-3,20.6,20.6,0.00,0.00,10.5,0,0,0
4,10,2,sawtooth-intkey-tp-python...ult-0,23.9,22.2,46.03,8.12,25.4,12.6,0,0
4,10,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.3,0,0,0
4,10,2,sawtooth-rest-api-0,122.4,55.6,101.41,18.63,1.1,1.8,0,0
4,10,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.3,0,0,0
4,10,2,sawtooth-settings-tp-2,20.9,20.9,0.00,0.00,10.5,0,0,0
4,10,2,sawtooth-rest-api-2,26.5,26.5,0.73,0.05,1.9,1.9,0,0
4,10,2,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,10.3,0,0,0
4,10,2,sawtooth-intkey-tp-python...ult-2,24.0,22.3,42.89,8.14,25.1,12.5,0,0
4,10,2,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,10.3,0,0,0
4,10,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.3,0,0,0
4,10,2,sawtooth-intkey-tp-python...ult-1,24.0,22.3,48.84,8.15,25.0,12.4,0,0
4,10,2,sawtooth-rest-api-1,26.2,26.2,0.79,0.05,1.9,1.9,0,0
4,10,2,sawtooth-validator-0,479.6,266.2,113.08,35.08,30.8,1.1,0,0
4,10,2,sawtooth-validator-3,361.7,226.9,98.63,19.30,26.7,29.1,0,0
4,10,2,sawtooth-validator-2,376.9,237.2,100.92,19.53,26.7,29.1,0,0
4,10,2,sawtooth-validator-1,375.9,231.8,101.45,19.19,26.6,29.1,0,0
4,15,0,sawtooth-shell-default,65.3,17.3,86.20,12.98,1.3,9.3,0,0
4,15,0,sawtooth-rest-api-0,135.8,62.2,101.43,19.01,819.6,1.3,0,0
4,15,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,2.11,0.00,25.5,11.3,0,0
4,15,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.4,0,0,0
4,15,0,sawtooth-intkey-tp-python...ult-0,26.2,23.6,50.99,14.82,41.4,20.9,0,0
4,15,0,sawtooth-rest-api-1,26.7,26.4,0.76,0.07,2.8,2.8,0,0
4,15,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.4,0,0,0
4,15,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,1.66,0.00,25.7,11.3,0,0
4,15,0,sawtooth-intkey-tp-python...ult-1,26.5,23.4,52.93,16.14,44.9,22.7,0,0
4,15,0,sawtooth-intkey-tp-python...ult-3,26.3,23.3,51.05,15.54,43.5,22.0,0,0
4,15,0,sawtooth-settings-tp-3,21.0,21.0,0.00,0.00,10.4,0,0,0
4,15,0,sawtooth-poet-validator-r...-tp-3,46.8,46.6,2.21,0.00,25.6,11.3,0,0
4,15,0,sawtooth-rest-api-3,26.8,26.4,0.81,0.06,2.8,2.8,0,0
4,15,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.4,0,0,0
4,15,0,sawtooth-poet-validator-r...-tp-2,46.9,46.8,2.26,0.00,25.7,11.3,0,0
4,15,0,sawtooth-rest-api-2,27.0,26.5,0.77,0.06,2.8,2.8,0,0
4,15,0,sawtooth-intkey-tp-python...ult-2,26.5,23.4,53.93,15.77,44.3,22.5,0,0
4,15,0,sawtooth-validator-1,645.8,339.3,110.51,57.08,45.8,53.6,0,0
4,15,0,sawtooth-validator-0,725.1,404.9,114.83,71.32,50.7,912.4,0,0
4,15,0,sawtooth-validator-3,604.3,336.6,112.08,56.38,45.1,52.1,0,0
4,15,0,sawtooth-validator-2,650.2,349.8,108.15,58.40,47.7,50.9,0,0
4,15,1,sawtooth-shell-default,55.6,17.2,65.32,12.08,1.2,8.4,0,0
4,15,1,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.5,0,0,0
4,15,1,sawtooth-rest-api-1,27.0,26.5,0.74,0.07,2.8,2.8,0,0
4,15,1,sawtooth-intkey-tp-python...ult-1,25.3,23.0,48.09,12.88,36.8,18.4,0,0
4,15,1,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,10.4,0,0,0
4,15,1,sawtooth-rest-api-0,121.3,59.0,101.73,17.23,735.7,1.2,0,0
