round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,79.7MB,19.4MB,59.17%,13.82%,1.7GB,11.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,205.3MB,69.2MB,100.95%,26.52%,1.0GB,1.7GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.2MB,24.3MB,53.93%,22.33%,59.8MB,30.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.3MB,26.9MB,0.75%,0.22%,8.9MB,9.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,28.7MB,24.9MB,54.48%,22.38%,59.7MB,30.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.4MB,20.4MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.5MB,46.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,666.0MB,428.4MB,109.46%,66.71%,56.0MB,79.9MB,0B,0B
round0,Docker,sawtooth-validator-0,861.5MB,510.0MB,116.21%,92.40%,63.6MB,1.1GB,0B,0B
