Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
1,5,0,sawtooth-shell-default,20.9,20.8,49.87,8.31,94.2,2.9,0,0
1,5,0,sawtooth-settings-tp-0,37.3,37.3,0.00,0.00,264,0,0,0
1,5,0,sawtooth-intkey-tp-python...ult-0,37.1,37.1,0.00,0.00,43.4,21.2,0,0
1,5,0,sawtooth-rest-api-0,46.0,46.0,0.85,0.14,94.6,125.9,0,0
1,5,0,sawtooth-poet-validator-r...-tp-0,72.1,72.1,0.00,0.00,264,0,0,0
1,5,0,sawtooth-validator-0,97.2,97.0,0.41,0.24,52.0,104.9,0,0
