round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,45.8MB,14.7MB,60.21%,20.17%,1.6GB,11.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.4MB,21.3MB,42.79%,5.41%,14.3MB,7.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.75%,0.00%,8.8KB,3.7KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.9MB,26.6MB,0.75%,0.08%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.6MB,21.5MB,44.78%,5.88%,15.1MB,7.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.72%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-rest-api-0,94.5MB,48.7MB,61.10%,20.21%,1007.7MB,1.6GB,0B,0B
round0,Docker,sawtooth-validator-1,303.3MB,208.1MB,102.28%,20.34%,16.0MB,20.2MB,0B,0B
round0,Docker,sawtooth-validator-0,355.5MB,224.8MB,102.65%,32.57%,20.3MB,1014.4MB,0B,0B
