round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,38.0MB,13.8MB,62.68%,12.74%,1.5GB,10.9MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.7MB,27.0MB,0.74%,0.12%,5.5MB,5.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.4MB,22.1MB,46.86%,6.51%,21.3MB,10.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.3MB,20.3MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.5MB,21.9MB,43.85%,6.93%,23.1MB,11.6MB,0B,0B
round0,Docker,sawtooth-rest-api-0,112.9MB,51.1MB,78.92%,16.11%,947.9MB,1.5GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,446.2MB,290.6MB,105.30%,29.51%,22.3MB,30.0MB,0B,0B
round0,Docker,sawtooth-validator-0,644.8MB,345.3MB,112.95%,50.72%,29.6MB,961.0MB,0B,0B
