round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,32.0MB,14.8MB,55.42%,19.71%,1.6GB,11.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,103.1MB,49.5MB,81.47%,21.60%,1004.7MB,1.6GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.3MB,20.3MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.4MB,21.9MB,50.41%,7.20%,20.0MB,9.9MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.5MB,26.4MB,0.90%,0.08%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.4MB,21.9MB,54.17%,7.39%,20.2MB,10.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.6MB,46.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,407.1MB,242.5MB,104.91%,32.40%,23.2MB,1017.3MB,0B,0B
round0,Docker,sawtooth-validator-1,349.8MB,218.3MB,95.71%,19.91%,20.0MB,26.6MB,0B,0B
