Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4800,220,10.1 tps,0.13 s,0.01 s,0.02 s,9.7 tps
2,40 TPS,10400,37620,40.0 tps,0.35 s,0.01 s,0.07 s,8.7 tps
