Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.03 s,0.01 s,0.02 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.03 s,0.01 s,0.02 s,10.6 tps
3,15 TPS,460,280,15.4 tps,0.04 s,0.01 s,0.02 s,15.7 tps
4,20 TPS,0,1200,20.7 tps,0.00 s,100000.00 s,NaN s,0.0 tps
5,25 TPS,120,1660,25.3 tps,0.04 s,0.02 s,0.03 s,-0.0 tps
6,30 TPS,1400,1040,30.5 tps,0.25 s,0.02 s,0.07 s,17.6 tps
7,35 TPS,1760,1420,35.2 tps,0.14 s,0.02 s,0.06 s,-0.0 tps
8,40 TPS,1400,2660,40.4 tps,0.15 s,0.02 s,0.06 s,13.9 tps
9,45 TPS,380,4620,45.2 tps,0.12 s,0.04 s,0.07 s,-0.0 tps
