Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,120,0,7.5 tps,0.03 s,0.01 s,0.02 s,7.5 tps
2,10 TPS,220,0,12.2 tps,0.03 s,0.01 s,0.02 s,12.2 tps
3,15 TPS,460,0,15.7 tps,0.10 s,0.01 s,0.02 s,15.7 tps
4,20 TPS,820,0,21.0 tps,0.06 s,0.01 s,0.02 s,21.0 tps
5,25 TPS,1120,140,25.4 tps,0.09 s,0.01 s,0.03 s,22.6 tps
6,30 TPS,1080,740,30.7 tps,0.16 s,0.01 s,0.05 s,18.2 tps
7,35 TPS,1400,1060,35.3 tps,0.51 s,0.02 s,0.06 s,20.6 tps
8,40 TPS,840,2380,40.5 tps,0.15 s,0.02 s,0.06 s,10.6 tps
9,45 TPS,1440,2620,45.2 tps,0.17 s,0.02 s,0.06 s,21.2 tps
