Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.02 s,0.01 s,0.02 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.03 s,0.01 s,0.02 s,10.6 tps
3,15 TPS,740,0,15.4 tps,0.04 s,0.01 s,0.02 s,15.4 tps
4,20 TPS,180,1060,20.7 tps,0.04 s,0.01 s,0.03 s,22.4 tps
5,25 TPS,680,1100,25.3 tps,0.11 s,0.01 s,0.04 s,-0.0 tps
6,30 TPS,1100,1340,30.5 tps,0.11 s,0.01 s,0.05 s,26.1 tps
7,35 TPS,1120,2060,35.2 tps,0.32 s,0.02 s,0.05 s,12.5 tps
8,40 TPS,1460,2600,40.4 tps,0.21 s,0.02 s,0.11 s,15.5 tps
9,45 TPS,720,4280,45.2 tps,0.18 s,0.02 s,0.07 s,-0.0 tps
