Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,6240,3780,10.0 tps,0.08 s,0.01 s,0.02 s,9.1 tps
2,40 TPSfixed-feedback,11720,68300,40.0 tps,0.24 s,0.02 s,0.08 s,7.0 tps
