Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,3020,0,10.1 tps,0.04 s,0.01 s,0.02 s,10.1 tps
2,10 TPS,1600,0,10.3 tps,0.17 s,0.01 s,0.02 s,10.3 tps
3,15 TPS,1920,480,15.3 tps,0.10 s,0.01 s,0.03 s,12.4 tps
4,20 TPS,2680,560,20.2 tps,0.13 s,0.01 s,0.03 s,16.7 tps
5,25 TPS,1660,2880,25.2 tps,0.13 s,0.01 s,0.06 s,-0.0 tps
6,30 TPS,1680,3760,30.2 tps,0.22 s,0.03 s,0.11 s,9.4 tps
7,35 TPS,20,7020,35.2 tps,0.12 s,0.12 s,0.12 s,-0.0 tps
8,40 TPS,2860,6000,40.2 tps,0.35 s,0.02 s,0.09 s,-0.0 tps
9,45 TPS,580,10280,45.2 tps,0.14 s,0.03 s,0.06 s,2.6 tps
