round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.0MB,22.3MB,46.50%,27.21%,26.1MB,13.2MB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.0MB,27.6MB,4.13%,0.46%,6.8MB,7.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.0MB,47.0MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.3MB,22.4MB,45.82%,27.29%,26.2MB,13.3MB,0B,0B
round0,Docker,sawtooth-rest-api-5,28.2MB,27.6MB,2.09%,0.45%,6.8MB,7.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,27.3MB,12.9MB,100.49%,42.13%,195.6MB,1.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.2MB,27.8MB,1.47%,0.42%,6.8MB,7.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.3MB,22.4MB,46.17%,27.50%,26.3MB,13.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,28.5MB,27.9MB,2.78%,0.49%,6.8MB,7.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,24.1MB,22.3MB,45.43%,27.35%,25.5MB,12.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.9MB,20.9MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.0MB,22.2MB,46.48%,26.99%,25.5MB,12.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,39.3MB,31.7MB,63.67%,10.28%,125.4MB,203.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.1MB,22.3MB,46.09%,26.94%,25.5MB,12.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.1MB,47.1MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.2MB,27.9MB,2.18%,0.48%,6.8MB,7.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,8.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,267.2MB,188.4MB,101.93%,68.96%,35.0MB,29.8MB,0B,0B
round0,Docker,sawtooth-validator-2,273.3MB,194.2MB,101.86%,69.90%,35.5MB,29.0MB,0B,0B
round0,Docker,sawtooth-validator-5,312.7MB,198.8MB,100.33%,70.29%,35.2MB,48.1MB,0B,0B
round0,Docker,sawtooth-validator-0,305.5MB,212.7MB,102.80%,69.10%,34.3MB,202.5MB,0B,0B
round0,Docker,sawtooth-validator-4,287.3MB,198.8MB,99.68%,67.68%,35.3MB,28.1MB,0B,0B
round0,Docker,sawtooth-validator-3,290.8MB,191.2MB,102.20%,68.41%,35.9MB,27.6MB,0B,0B
