round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,27.7MB,13.3MB,101.15%,49.13%,187.7MB,1.6MB,0B,0B
round0,Docker,sawtooth-rest-api-0,35.6MB,30.3MB,53.53%,9.53%,117.1MB,191.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.1MB,22.4MB,44.87%,25.78%,25.2MB,12.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,24.0MB,22.2MB,44.01%,26.71%,25.8MB,13.0MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.3MB,1.61%,0.19%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,24.3MB,22.5MB,43.99%,26.20%,25.4MB,12.8MB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.6MB,27.3MB,1.69%,0.21%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.0MB,47.0MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.6MB,20.6MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.9MB,27.4MB,1.67%,0.20%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,24.2MB,22.4MB,45.70%,25.75%,25.4MB,12.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,28.3MB,27.7MB,2.14%,0.22%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,24.0MB,22.2MB,47.41%,26.62%,25.7MB,12.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,46.9MB,46.9MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.1MB,47.1MB,0.00%,0.00%,8.8KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.6MB,27.3MB,1.99%,0.22%,3.1MB,3.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.2MB,22.4MB,44.74%,26.52%,25.7MB,13.0MB,0B,0B
round0,Docker,sawtooth-validator-1,285.4MB,209.9MB,101.45%,69.35%,30.5MB,48.7MB,0B,0B
round0,Docker,sawtooth-validator-0,319.1MB,225.5MB,105.29%,69.77%,32.4MB,177.7MB,0B,0B
round0,Docker,sawtooth-validator-3,280.2MB,197.3MB,100.90%,68.89%,31.4MB,29.1MB,0B,0B
round0,Docker,sawtooth-validator-2,294.6MB,208.8MB,102.15%,68.58%,31.8MB,28.1MB,0B,0B
round0,Docker,sawtooth-validator-5,286.7MB,208.3MB,101.53%,68.65%,31.5MB,47.6MB,0B,0B
round0,Docker,sawtooth-validator-4,278.4MB,200.9MB,101.12%,69.50%,31.7MB,28.2MB,0B,0B
