Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.06 s,0.01 s,0.02 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.05 s,0.01 s,0.02 s,10.6 tps
3,15 TPS,600,140,15.4 tps,0.10 s,0.01 s,0.03 s,16.0 tps
4,20 TPS,920,320,20.7 tps,0.09 s,0.01 s,0.03 s,-0.0 tps
5,25 TPS,880,900,25.3 tps,0.15 s,0.02 s,0.05 s,25.6 tps
6,30 TPS,0,2440,30.5 tps,0.00 s,100000.00 s,NaN s,0.0 tps
7,35 TPS,560,2620,35.2 tps,0.10 s,0.02 s,0.04 s,-0.0 tps
8,40 TPS,1540,2520,40.4 tps,0.20 s,0.02 s,0.07 s,15.3 tps
9,45 TPS,660,4340,45.2 tps,0.11 s,0.03 s,0.06 s,-0.0 tps
