Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,2440,580,10.1 tps,0.11 s,0.01 s,0.03 s,8.2 tps
2,10 TPS,1540,60,10.3 tps,0.20 s,0.03 s,0.07 s,10.0 tps
3,15 TPS,980,1420,15.3 tps,0.10 s,0.02 s,0.05 s,6.3 tps
4,20 TPS,1060,2220,18.3 tps,0.12 s,0.01 s,0.04 s,6.1 tps
5,25 TPS,680,3900,24.1 tps,0.11 s,0.01 s,0.04 s,-0.0 tps
6,30 TPS,720,4780,27.6 tps,0.10 s,0.01 s,0.04 s,7.1 tps
7,35 TPS,680,6400,33.2 tps,0.11 s,0.02 s,0.05 s,-0.0 tps
8,40 TPS,620,8300,38.0 tps,0.08 s,0.01 s,0.03 s,-0.0 tps
9,45 TPS,140,10780,42.7 tps,0.17 s,0.05 s,0.10 s,-0.0 tps
