round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.7MB,23.2MB,52.55%,25.41%,39.7MB,20.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,28.1MB,27.5MB,2.57%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.9MB,23.2MB,53.38%,25.91%,39.6MB,20.1MB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.0MB,27.5MB,0.87%,0.22%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-shell-default,33.0MB,14.8MB,80.84%,34.04%,596.2MB,4.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.5MB,20.5MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.0MB,27.4MB,2.45%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.8MB,23.2MB,54.96%,25.37%,39.1MB,19.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,21.0MB,21.0MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.1MB,47.1MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.5MB,23.1MB,53.80%,23.70%,36.7MB,18.6MB,0B,0B
round0,Docker,sawtooth-rest-api-0,54.6MB,38.8MB,78.53%,18.24%,363.6MB,603.6MB,0B,0B
round0,Docker,sawtooth-validator-1,391.5MB,292.6MB,112.41%,86.83%,42.4MB,47.5MB,0B,0B
round0,Docker,sawtooth-validator-3,388.0MB,285.8MB,119.49%,86.13%,44.4MB,45.3MB,0B,0B
round0,Docker,sawtooth-validator-2,394.6MB,290.7MB,114.89%,87.42%,43.6MB,45.4MB,0B,0B
round0,Docker,sawtooth-validator-0,434.4MB,313.1MB,115.09%,89.00%,45.2MB,444.4MB,0B,0B
