round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,60.2MB,17.5MB,63.00%,11.55%,1.9GB,12.7MB,0B,0B
round0,Docker,sawtooth-rest-api-0,216.5MB,71.7MB,101.03%,22.50%,1.1GB,1.9GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.2MB,24.7MB,53.40%,16.89%,58.0MB,29.7MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.5MB,0.72%,0.25%,13.0MB,13.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.1MB,25.2MB,54.72%,19.09%,64.8MB,32.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,955.8MB,595.6MB,115.73%,96.60%,73.4MB,1.2GB,0B,0B
round0,Docker,sawtooth-validator-1,732.5MB,512.5MB,106.93%,76.98%,59.7MB,91.4MB,0B,0B
