round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,23.1MB,5.6MB,48.67%,9.05%,3.1MB,38.6KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,20.8MB,20.6MB,28.95%,1.84%,538.8KB,265.6KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,546B,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,28.2MB,27.0MB,4.97%,0.46%,2.1MB,3.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,546B,0B,0B,0B
round0,Docker,sawtooth-validator-0,82.9MB,72.5MB,54.28%,3.56%,489.0KB,2.4MB,0B,0B
