0.9173553719008265
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
10   d601c9dca8b03bdd995a9f1028d061585463646d164f2d9354c7e8d4652523f233b860623937a2e41311c584dc91a9d48c43393695e065aee147357a237baf7e  1     20    02ccdbae0f5e9353c255bfe689d374d0d6f427f52f85ffe6fe08f948917de1213c
9    cc2f45d53b44ad8af96ef98dd2ab1a61deaf29d8abaf8cd2443a6e289606b5d83349f301bdd346126448d77bf867c83e1592d14e686d22f4bc8b56938d935496  1     20    02ccdbae0f5e9353c255bfe689d374d0d6f427f52f85ffe6fe08f948917de1213c
8    6d9f632e353f09824430ad56ce4594d9e8c74da377586bd32e50af55ddc069b871621119cd1ef61d051acb82ff01971595a1618ebea646c5b3c855ff0fb82c92  1     20    03b3c9ada0d7eebf8839ebfc130d1fe56c7a8b57ab0f94b2b3eebeef3726e7a20d
7    a7c4a2dcf2bd27f549c4713ef516cf7d49a8b237c02d2d6ccb47065d976dc66b373b27f19c4c721458e39007a7c1866c4fb2ebf59de1cba3ce5ac42cb6fe8bfc  1     20    03b3c9ada0d7eebf8839ebfc130d1fe56c7a8b57ab0f94b2b3eebeef3726e7a20d
6    4babe41414099f2154e127d9377590a91d8bf0c1feee4e0ce8520ebd7883da9941fec8383c7ab825def152982041c244c561026f334dcfe32f7a2d523d029389  1     20    03b3c9ada0d7eebf8839ebfc130d1fe56c7a8b57ab0f94b2b3eebeef3726e7a20d
5    c5cff231d7783aabf02f7194fdbe90921510a2dcc2c58fa461ec8563bb9f60c27a5b5231c3a92edcd8f156e68fb93437c082c083f42404eda5d4b8fbd586cd4d  2     40    02ccdbae0f5e9353c255bfe689d374d0d6f427f52f85ffe6fe08f948917de1213c
4    9c2580c77b4d1ca0d84acd83b3c85017d0e42ea739323b4abc6d325f1057f11d1238effd99e77d4efebad08868c1f9856c9ec09ebd8ba3fb63103268abee6ade  1     20    02ccdbae0f5e9353c255bfe689d374d0d6f427f52f85ffe6fe08f948917de1213c
3    2d7d5060421f63a684633cd1ddea2bf8602b11576d930f6e710df964f6d4daf23282ae685decd5824708b4e91865467ff7ca22fed78da13add56c52549aef12f  1     20    025c3a3310b778c5a1ca267c1786339562fde2a1c0a200e68fbda6611a7de40a58
2    bdaefb6411ef335c647e2e727ce6ae4e921c341ce788e81a432c3c54b0a2445e6cfe0419e037cf7b2d629288e663394c6e0763ebd5a6356c6e96279e82b48c1d  1     20    025c3a3310b778c5a1ca267c1786339562fde2a1c0a200e68fbda6611a7de40a58
1    92509aedd5a97f1978b14f7da8386246cbaa11bf0867dd9f6baecaa233f4f1a03a8c7da0a445dc1f4cf7ac7669924288c2c91bffffcbe14b6390e3dbe44af412  7     7     025c3a3310b778c5a1ca267c1786339562fde2a1c0a200e68fbda6611a7de40a58
0    152de54bc3849f84720d96e41d504965a061d0c3c9bf0fe1d99f5726610f4afe751e92b0c449141b66b80cbf22ba686002f56108cd1cf8c10ffd02c819fb8e00  4     12    025c3a3310b778c5a1ca267c1786339562fde2a1c0a200e68fbda6611a7de40a58
