0.5344827586206896
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
27   1ea6c1d0ab85d5ced2d2091d8f982b03e9a9199b0877dfe85035bddf20e185106c4a2e42e8bb0ab5521bd01c7eb886dda147c2376f40e1f74facc1158f348088  21    420   031c373b61a91fde0c14028931eff60a2355a9edd64983152bf906dafb4376c65b
26   dc7e09463506ece32d7f4c3263b2f43f0f1f9d820f65f7f16c49ec0e1c6f7f3e74b608a3f838bfefc53994dd7fb183b5650591a3266a5a9802d9c8a5fb34ccdb  79    1580  03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
25   f34c3585f55da9b22629ddf68cfc185cf7e39a3382270f2aac7c36cfcff29ba6222e97b69b2c71089fe7b402292d5feaf70ed437dd1fb7b4d71826989499002f  50    1000  03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
24   f741a078de0d9af1d03a44f2cfa3d13a3cd2b9a695c755c2aca45f7da77ac3cf3cf06c6278680eab64042dce3b2bd552676b8705ba12bfdf2947c51ecc4e5cdd  10    200   03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
23   61a4b060d0f952e71dea88c2a8418e9dfd2f80c7498051c8e41f20a4bf64bc684c2e6edc810b1e0f78b7d310eb53fb4bed02e96e27d9bdbe76b146fb343278d0  37    740   03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
22   dd88e3b1c67f98ff909221e1943749051665d6074876ca861ac71f5dd7e895ac6b672f88c8b1af8bef46550cd3679f4260509409945906221993735756b4be5d  67    1340  03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
21   1d115526213a959ae3d5e7351a9df6e6388978e428d585dc02e6e7a33642ec4e1fe07cfadc33fd1740b2cc01d8fe315952a0f09f1028df364a88c9d50051acfa  37    740   03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
20   8d50e768f8373b6119216b146cf9323f1284f0aba570ed62a7fb7090429fab6457ba9c722927063ffbb7dfc8c162f28d33ca157e5b4090fafab2f80044751938  42    840   03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
19   f2e19037ca0a8dd203934ea111918307e7cfe73e934c4306488c80a5a5114de27da0f293d435518709b98729b04b7787e1e80b61dbbbb80e5b919f926e2a2374  64    1280  03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
18   26cb4b9407d40b044e24802b34211c09273c16ae2a9426368d1a8ad1ddddeea366c4fa298bb8c02c95b50a21016d9dc30cae5eca1b69c6f21576be85077b9ce8  27    540   03f0b9cf011b8828cb710a3a71f922725324c50163a4cf36fec4930008c77fa9ca
