round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,37.1MB,17.3MB,59.08%,13.63%,1.8GB,12.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,187.3MB,63.1MB,100.30%,20.64%,1.1GB,1.8GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.6MB,24.9MB,53.25%,18.03%,60.6MB,31.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,28.9MB,24.8MB,53.29%,18.99%,63.8MB,32.3MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.2MB,27.7MB,1.66%,0.39%,20.4MB,20.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,965.6MB,575.6MB,116.24%,97.47%,82.3MB,1.1GB,0B,0B
round0,Docker,sawtooth-validator-1,818.9MB,522.4MB,111.39%,87.33%,68.3MB,90.9MB,0B,0B
