round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,34.1MB,16.5MB,67.13%,22.05%,1.1GB,8.1MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.3MB,0.76%,0.12%,4.4MB,4.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.6MB,23.1MB,53.63%,15.05%,38.5MB,19.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,1.35%,0.00%,18.3KB,11.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.8MB,27.3MB,0.61%,0.12%,4.4MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.2MB,23.1MB,50.55%,16.50%,42.3MB,21.6MB,0B,0B
round0,Docker,sawtooth-rest-api-0,90.2MB,47.3MB,81.53%,21.61%,705.2MB,1.1GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,0.00%,0.00%,18.4KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.4MB,22.9MB,51.30%,14.76%,37.1MB,18.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.3MB,23.2MB,50.94%,16.49%,42.5MB,21.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.2MB,26.8MB,0.78%,0.13%,4.5MB,4.5MB,0B,0B
round0,Docker,sawtooth-validator-1,566.1MB,371.9MB,108.74%,86.05%,48.6MB,43.4MB,0B,0B
round0,Docker,sawtooth-validator-3,543.0MB,368.8MB,110.24%,84.07%,47.8MB,79.1MB,0B,0B
round0,Docker,sawtooth-validator-0,604.9MB,371.4MB,108.78%,89.07%,46.7MB,768.1MB,0B,0B
round0,Docker,sawtooth-validator-2,568.2MB,361.4MB,113.66%,83.99%,47.0MB,51.0MB,0B,0B
