0.30303030303030304
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
23   4b9442c14e00d862736d1db9d01fc2bdb5f2522405367866cea48735a642c4a91836376dd24eee33c34fe6dd0db7b59e4e63ff2c6307b9c3d52890143353c719  10    200   0223ff3035251fc6b23b2263ed91f4f0be5a3b76371b95447aa7d9741ad155bed5
22   23eb2940ed4bcb85d9b96cba48face4744787b2a62b8954c0d84fa0e138eeef72313181a83d41f3a93db61e8bdecb0aa72a49d70e23a92845b84980ce992be1e  59    1180  0251a561e99f5c834080dec18d3bf79b3d5748b2b02341830bc241249e22ca7218
21   7606db15857c70dbf2dd4f9293dfa2c84e778f9a0836da681e2ffbf940976a68134302671ac7d1721d43fb675ce499d5ef7684e67096cf8b309ca281065561f1  36    720   0251a561e99f5c834080dec18d3bf79b3d5748b2b02341830bc241249e22ca7218
20   d10e9ebc6b15e15a020cdf83b1a124744e8778f77152019ae5657c2443a69abe36396683c57fd2743963fe01b512c341e8748fe0b96ef434fc8052a99e265561  6     120   0223ff3035251fc6b23b2263ed91f4f0be5a3b76371b95447aa7d9741ad155bed5
19   a883e2d993662187ed94b71a9b7ae04daf081a4d033ca3f7a0c1e4a368876ff03ec652729940b98694eaa88245443aa8e9b45acd0606871b75f9339fe4a1c10a  79    1580  0251a561e99f5c834080dec18d3bf79b3d5748b2b02341830bc241249e22ca7218
18   eef9536ac9019f9c26d45bf9e40e7e40f53a78c50674ee4be87ea34d28b0e36e4a1f21c1551b14456db53c1acc073ba36273b76ddbf9fd02b8d6a70838dec110  37    740   0251a561e99f5c834080dec18d3bf79b3d5748b2b02341830bc241249e22ca7218
17   642ba36c639649a5e1a0a63e03cf2d373425742751d1e1dbaf9ef835681ede333b3af34028a9eb80ebb76e3a45a2f3d6047aaef548a9406378e1cc3360213900  26    520   0223ff3035251fc6b23b2263ed91f4f0be5a3b76371b95447aa7d9741ad155bed5
16   26446369b0acb29dfecdad0c79a3e86b847d024d8fb46c5adde2f805802f0cf806d3f0c66e8cfcc1103a0f0334fce8c3630cbf38ed8f54c7d64b334712bca2df  54    1080  0251a561e99f5c834080dec18d3bf79b3d5748b2b02341830bc241249e22ca7218
15   c70b3d31a6025fbd55d777adb09ab96358c6598d588a52c64c91ec33a692de7e7d26936a817b773b29ca0b1f843a253097a0b0b8190db9c59c79ca9a5ba02170  11    220   0223ff3035251fc6b23b2263ed91f4f0be5a3b76371b95447aa7d9741ad155bed5
14   075dfd56b48b66ca43f88c07f4555cc2605169d7c28614b3f1afc80f4575af3302777a501c4fc7e835d3c88c4f4dc7d7ee6e895c54fd229731372e2d949a1d37  9     180   0223ff3035251fc6b23b2263ed91f4f0be5a3b76371b95447aa7d9741ad155bed5
13   703d08b25946e9a71ce89ed44a4972da41dff670a1e9494764b74409c7d7bd003a9b1cb8cf493324af700b0027bca6e8427c0d3c0c51fa3eb1ad03010cb22926  8     160   0251a561e99f5c834080dec18d3bf79b3d5748b2b02341830bc241249e22ca7218
12   747e8de9a89820f730d2844beb0b4b7f9cc082bcb73900b298e4c2d9646e25ce65a10b5cd6c28c46eb1312e1424661955096050ed51d361a73dcc384cfdc8867  21    420   0223ff3035251fc6b23b2263ed91f4f0be5a3b76371b95447aa7d9741ad155bed5
