round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,37.9MB,15.2MB,87.47%,30.59%,670.7MB,4.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,18.8KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.2MB,27.6MB,0.82%,0.23%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.2MB,22.8MB,55.89%,22.81%,34.4MB,17.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,18.8KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.0MB,27.5MB,2.43%,0.23%,5.5MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.1MB,22.7MB,53.65%,22.22%,34.3MB,17.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.9MB,22.6MB,53.37%,22.29%,34.3MB,17.4MB,0B,0B
round0,Docker,sawtooth-rest-api-0,57.7MB,40.1MB,87.27%,21.24%,407.3MB,678.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,19.1KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.4MB,20.4MB,0.00%,0.00%,3.8KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,18.8KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.5MB,27.2MB,3.16%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.1MB,22.7MB,54.64%,22.37%,34.7MB,17.5MB,0B,0B
round0,Docker,sawtooth-validator-3,432.7MB,305.2MB,111.11%,86.63%,41.9MB,40.4MB,0B,0B
round0,Docker,sawtooth-validator-2,442.2MB,312.7MB,112.72%,86.15%,42.9MB,39.5MB,0B,0B
round0,Docker,sawtooth-validator-0,470.8MB,320.6MB,113.10%,88.72%,41.8MB,489.8MB,0B,0B
round0,Docker,sawtooth-validator-1,482.3MB,331.0MB,122.56%,86.89%,42.0MB,40.8MB,0B,0B
