round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.7MB,21.6MB,42.30%,6.71%,16.0MB,7.9MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.5MB,26.4MB,0.73%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-shell-default,35.7MB,14.7MB,58.80%,19.80%,1.5GB,10.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.6MB,21.5MB,45.04%,6.62%,16.0MB,7.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.6MB,26.2MB,0.72%,0.05%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.6MB,26.3MB,0.73%,0.04%,1.5MB,1.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.7MB,21.7MB,44.55%,6.68%,16.1MB,8.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.4MB,20.4MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,90.6MB,50.1MB,80.57%,20.27%,933.2MB,1.5GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.0MB,21.9MB,44.97%,6.86%,16.1MB,8.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-validator-2,327.6MB,207.4MB,96.17%,19.83%,17.1MB,18.8MB,0B,0B
round0,Docker,sawtooth-validator-1,327.8MB,207.8MB,94.47%,19.63%,16.7MB,19.2MB,0B,0B
round0,Docker,sawtooth-validator-3,309.9MB,196.7MB,97.29%,20.01%,17.4MB,18.6MB,0B,0B
round0,Docker,sawtooth-validator-0,361.8MB,224.3MB,105.93%,33.14%,21.6MB,960.1MB,0B,0B
