round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,33.5MB,13.6MB,81.02%,21.65%,430.7MB,3.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,6.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,60.1MB,38.8MB,64.35%,16.64%,261.9MB,435.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.6MB,22.2MB,53.36%,16.77%,21.4MB,10.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,21.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.4MB,22.0MB,51.04%,17.16%,21.6MB,11.0MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.7MB,27.1MB,0.53%,0.20%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,2.43%,0.01%,21.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.4MB,20.4MB,0.00%,0.00%,6.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.4MB,22.1MB,48.95%,16.01%,20.8MB,10.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,21.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.8MB,27.1MB,0.49%,0.18%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.4MB,20.4MB,0.00%,0.00%,6.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,6.5KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,21.7KB,11.4KB,0B,0B
