round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,65.3MB,17.3MB,86.20%,12.98%,1.3GB,9.3MB,0B,0B
round0,Docker,sawtooth-rest-api-0,135.8MB,62.2MB,101.43%,19.01%,819.6MB,1.3GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,2.11%,0.00%,25.5KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.2MB,23.6MB,50.99%,14.82%,41.4MB,20.9MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.7MB,26.4MB,0.76%,0.07%,2.8MB,2.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,1.66%,0.00%,25.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.5MB,23.4MB,52.93%,16.14%,44.9MB,22.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.3MB,23.3MB,51.05%,15.54%,43.5MB,22.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,21.0MB,21.0MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.6MB,2.21%,0.00%,25.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-3,26.8MB,26.4MB,0.81%,0.06%,2.8MB,2.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.8MB,2.26%,0.00%,25.7KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.0MB,26.5MB,0.77%,0.06%,2.8MB,2.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.5MB,23.4MB,53.93%,15.77%,44.3MB,22.5MB,0B,0B
round0,Docker,sawtooth-validator-1,645.8MB,339.3MB,110.51%,57.08%,45.8MB,53.6MB,0B,0B
round0,Docker,sawtooth-validator-0,725.1MB,404.9MB,114.83%,71.32%,50.7MB,912.4MB,0B,0B
round0,Docker,sawtooth-validator-3,604.3MB,336.6MB,112.08%,56.38%,45.1MB,52.1MB,0B,0B
round0,Docker,sawtooth-validator-2,650.2MB,349.8MB,108.15%,58.40%,47.7MB,50.9MB,0B,0B
