round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,31.4MB,8.9MB,68.71%,14.30%,537.5MB,3.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.7MB,22.7MB,45.40%,11.27%,36.7MB,18.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,3.71%,0.01%,34.9KB,19.5KB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.5MB,26.3MB,0.34%,0.01%,631.7KB,635.1KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.4MB,20.4MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,26.4MB,26.4MB,0.32%,0.01%,632.3KB,635.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,3.73%,0.01%,34.9KB,19.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.8MB,23.1MB,47.74%,14.21%,45.9MB,22.9MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.8MB,22.0MB,45.01%,7.41%,23.6MB,11.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.5MB,20.5MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.8MB,46.8MB,3.73%,0.01%,35.0KB,19.5KB,0B,0B
round0,Docker,sawtooth-rest-api-4,26.5MB,26.3MB,0.36%,0.01%,646.8KB,651.1KB,0B,0B
round0,Docker,sawtooth-rest-api-5,26.5MB,26.3MB,0.52%,0.01%,646.7KB,650.6KB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.5MB,20.5MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.1MB,47.1MB,2.51%,0.01%,34.8KB,19.5KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,25.5MB,22.6MB,45.92%,10.65%,34.6MB,17.1MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.0MB,22.6MB,44.03%,9.77%,31.0MB,15.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,3.43%,0.01%,34.9KB,19.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.9MB,20.9MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,54.0MB,35.8MB,41.90%,6.89%,324.8MB,539.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,8.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.5MB,26.4MB,0.36%,0.01%,647.3KB,651.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.8MB,23.1MB,53.59%,14.08%,45.8MB,22.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.1MB,47.1MB,3.76%,0.01%,34.7KB,19.5KB,0B,0B
round0,Docker,sawtooth-validator-2,469.9MB,250.6MB,100.91%,43.20%,53.1MB,48.1MB,0B,0B
round0,Docker,sawtooth-validator-0,351.9MB,223.8MB,105.44%,31.57%,40.6MB,423.5MB,0B,0B
round0,Docker,sawtooth-validator-5,384.8MB,200.0MB,100.82%,32.93%,44.3MB,40.0MB,0B,0B
round0,Docker,sawtooth-validator-4,325.5MB,187.0MB,106.26%,26.64%,36.8MB,31.1MB,0B,0B
round0,Docker,sawtooth-validator-1,382.0MB,212.7MB,101.15%,35.08%,45.1MB,74.0MB,0B,0B
round0,Docker,sawtooth-validator-3,461.7MB,247.5MB,102.93%,43.43%,52.5MB,80.4MB,0B,0B
