round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,39.5MB,16.1MB,64.94%,23.14%,1.1GB,7.8MB,0B,0B
round0,Docker,sawtooth-rest-api-0,70.3MB,43.7MB,62.36%,20.46%,675.8MB,1.1GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.4MB,20.4MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,2.08%,0.01%,18.4KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,25.1MB,22.8MB,52.52%,13.83%,34.4MB,17.3MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.8MB,27.4MB,0.78%,0.19%,7.4MB,7.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,25.6MB,22.8MB,50.52%,14.60%,37.2MB,18.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.7MB,0.00%,0.00%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.4MB,20.4MB,0.00%,0.00%,3.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,47.0MB,47.0MB,0.00%,0.00%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,25.6MB,22.9MB,52.18%,14.87%,37.4MB,18.9MB,0B,0B
round0,Docker,sawtooth-rest-api-2,28.0MB,27.5MB,0.70%,0.20%,7.4MB,7.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,25.4MB,22.7MB,51.64%,14.78%,37.7MB,19.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,18.4KB,11.4KB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.1MB,27.5MB,1.37%,0.20%,7.4MB,7.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,3.2KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,595.1MB,390.6MB,109.52%,87.53%,46.6MB,751.7MB,0B,0B
round0,Docker,sawtooth-validator-1,546.1MB,363.2MB,107.32%,83.58%,46.0MB,42.5MB,0B,0B
round0,Docker,sawtooth-validator-2,547.2MB,355.4MB,109.32%,83.58%,44.5MB,44.4MB,0B,0B
round0,Docker,sawtooth-validator-3,572.9MB,363.1MB,108.45%,83.61%,44.2MB,45.1MB,0B,0B
