round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,32.6MB,14.3MB,92.39%,28.70%,313.0MB,2.4MB,0B,0B
round0,Docker,sawtooth-rest-api-6,26.2MB,26.2MB,0.79%,0.02%,392.2KB,388.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,22.8MB,21.6MB,36.80%,14.55%,16.9MB,8.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,46.9MB,46.9MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,47.0MB,47.0MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,46.4MB,35.0MB,76.09%,11.89%,189.4MB,314.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,9.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.5MB,22.3MB,44.03%,17.00%,19.9MB,9.7MB,0B,0B
round0,Docker,sawtooth-rest-api-5,26.8MB,26.5MB,0.79%,0.02%,391.7KB,388.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.1MB,47.1MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.4MB,22.1MB,41.86%,17.66%,20.8MB,10.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.5MB,20.5MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,22.7MB,21.7MB,37.03%,12.66%,14.8MB,7.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,26.2MB,26.1MB,0.84%,0.02%,393.4KB,388.9KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,47.1MB,47.1MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.4MB,22.0MB,43.18%,17.79%,21.2MB,10.4MB,0B,0B
round0,Docker,sawtooth-rest-api-8,26.8MB,26.4MB,0.75%,0.02%,392.1KB,389.4KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,46.8MB,46.8MB,0.00%,0.00%,9.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.7MB,20.7MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.7MB,26.6MB,0.73%,0.02%,392.3KB,388.3KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.1MB,47.1MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.3MB,22.1MB,42.28%,17.24%,20.4MB,10.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.8MB,20.8MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.7MB,21.5MB,33.87%,13.68%,15.6MB,7.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,26.6MB,26.5MB,0.95%,0.02%,392.7KB,389.1KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.8MB,26.7MB,0.75%,0.02%,392.0KB,389.1KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.0MB,21.8MB,39.67%,14.17%,17.1MB,8.3MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
