round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,21.7MB,5.4MB,48.65%,9.57%,2.8MB,34.8KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,20.5MB,20.4MB,23.85%,0.84%,489.9KB,241.2KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.5MB,46.5MB,0.00%,0.00%,1.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,1.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,27.6MB,27.0MB,3.67%,0.50%,1.9MB,3.0MB,0B,0B
round0,Docker,sawtooth-validator-0,79.0MB,72.2MB,44.67%,1.88%,478.1KB,2.2MB,0B,0B
