round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,31.9MB,15.9MB,70.63%,18.07%,1.2GB,8.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,27.7MB,24.2MB,51.17%,19.88%,53.8MB,27.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.6MB,20.6MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,2.27%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.4MB,26.8MB,0.63%,0.09%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,2.33%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,95.9MB,48.9MB,100.81%,21.76%,739.5MB,1.2GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,27.2MB,23.9MB,52.58%,18.09%,48.6MB,24.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,2.34%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.3MB,26.8MB,0.62%,0.09%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,27.9MB,24.2MB,50.13%,20.64%,55.7MB,28.2MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.2MB,26.9MB,0.63%,0.09%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,2.29%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,27.9MB,24.2MB,52.06%,20.58%,55.1MB,28.0MB,0B,0B
round0,Docker,sawtooth-validator-2,588.3MB,383.5MB,107.82%,83.36%,57.1MB,63.1MB,0B,0B
round0,Docker,sawtooth-validator-0,690.6MB,440.5MB,113.08%,87.07%,60.5MB,852.8MB,0B,0B
round0,Docker,sawtooth-validator-3,649.5MB,389.3MB,108.02%,81.52%,57.8MB,65.1MB,0B,0B
round0,Docker,sawtooth-validator-1,612.4MB,389.5MB,111.99%,82.90%,56.5MB,65.7MB,0B,0B
