round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,74.2MB,18.7MB,55.85%,14.30%,1.7GB,11.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,170.8MB,66.5MB,100.52%,23.71%,1.0GB,1.7GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.1MB,23.2MB,51.00%,16.60%,43.1MB,21.6MB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.3MB,26.1MB,0.80%,0.14%,5.9MB,6.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.4MB,23.4MB,50.56%,16.27%,42.7MB,21.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,649.0MB,374.8MB,112.40%,61.75%,45.1MB,1.0GB,0B,0B
round0,Docker,sawtooth-validator-1,483.0MB,302.2MB,100.09%,34.53%,40.9MB,56.3MB,0B,0B
