round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,27.6MB,12.1MB,95.62%,32.21%,202.3MB,1.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,23.9MB,22.1MB,38.13%,22.48%,23.3MB,11.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,12.22%,0.03%,46.1KB,28.2KB,0B,0B
round0,Docker,sawtooth-rest-api-2,27.4MB,27.1MB,1.10%,0.08%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-7,23.6MB,21.9MB,38.45%,22.50%,23.4MB,11.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-7,47.1MB,47.0MB,12.66%,0.03%,46.2KB,28.2KB,0B,0B
round0,Docker,sawtooth-rest-api-7,27.4MB,26.9MB,1.34%,0.09%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-7,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,47.0MB,47.0MB,10.44%,0.02%,46.2KB,28.2KB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.6MB,27.1MB,1.06%,0.08%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.6MB,21.9MB,37.52%,22.44%,23.5MB,11.8MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.9MB,20.9MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-5,27.7MB,27.2MB,1.55%,0.08%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-5,20.8MB,20.8MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-5,23.7MB,22.1MB,38.70%,22.16%,23.3MB,11.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-5,47.1MB,47.1MB,11.81%,0.03%,46.2KB,28.2KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,10.19%,0.02%,46.2KB,28.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,39.4MB,32.1MB,61.30%,9.98%,123.6MB,204.3MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.8MB,22.2MB,37.95%,21.68%,22.8MB,11.4MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-4,23.6MB,21.9MB,36.13%,22.18%,23.1MB,11.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-4,46.9MB,46.9MB,11.39%,0.03%,46.2KB,28.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-4,20.6MB,20.6MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-4,27.7MB,27.3MB,1.19%,0.09%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.0MB,22.3MB,37.39%,22.37%,23.3MB,11.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.1MB,47.1MB,11.76%,0.03%,46.0KB,28.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,27.5MB,27.0MB,0.98%,0.08%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-6,23.8MB,22.1MB,38.58%,22.37%,23.4MB,11.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-6,47.0MB,47.0MB,10.01%,0.02%,46.2KB,28.2KB,0B,0B
round0,Docker,sawtooth-settings-tp-6,20.8MB,20.8MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-6,27.4MB,26.9MB,1.79%,0.09%,1.4MB,1.4MB,0B,0B
round0,Docker,sawtooth-validator-3,260.9MB,193.0MB,98.94%,56.56%,29.8MB,25.9MB,0B,0B
round0,Docker,sawtooth-validator-5,249.0MB,192.0MB,97.99%,56.84%,29.6MB,44.8MB,0B,0B
round0,Docker,sawtooth-validator-7,262.5MB,199.3MB,99.08%,56.22%,29.5MB,26.1MB,0B,0B
round0,Docker,sawtooth-validator-0,276.2MB,210.5MB,95.57%,56.91%,30.1MB,221.6MB,0B,0B
round0,Docker,sawtooth-validator-1,252.2MB,193.9MB,96.13%,55.98%,29.9MB,25.5MB,0B,0B
round0,Docker,sawtooth-validator-2,247.2MB,189.3MB,97.56%,56.07%,29.6MB,25.9MB,0B,0B
round0,Docker,sawtooth-validator-4,255.0MB,192.5MB,97.26%,56.23%,29.5MB,25.6MB,0B,0B
round0,Docker,sawtooth-validator-6,258.7MB,198.6MB,94.61%,56.20%,29.9MB,44.7MB,0B,0B
