round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,39.1MB,15.0MB,70.59%,18.10%,1.3GB,9.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,2.23%,0.00%,25.4KB,11.3KB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.5MB,20.5MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.1MB,27.6MB,1.60%,0.22%,10.2MB,10.4MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,29.0MB,24.8MB,52.06%,21.31%,64.4MB,32.6MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,29.1MB,24.9MB,53.39%,20.63%,63.6MB,32.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,2.16%,0.00%,25.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.1MB,27.5MB,1.50%,0.22%,10.2MB,10.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.4MB,20.4MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.4MB,24.7MB,52.62%,19.70%,59.3MB,30.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,89.5MB,48.2MB,86.20%,20.47%,794.8MB,1.3GB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.6MB,46.6MB,2.14%,0.00%,25.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.2MB,27.6MB,1.39%,0.22%,10.2MB,10.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,2.07%,0.00%,25.6KB,11.3KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.2MB,25.0MB,51.97%,20.48%,63.8MB,32.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-validator-2,619.2MB,422.1MB,124.68%,88.34%,75.6MB,72.9MB,0B,0B
round0,Docker,sawtooth-validator-3,574.5MB,404.4MB,109.46%,89.75%,70.5MB,77.0MB,0B,0B
round0,Docker,sawtooth-validator-0,690.9MB,464.9MB,108.67%,92.46%,76.1MB,926.8MB,0B,0B
round0,Docker,sawtooth-validator-1,625.7MB,425.6MB,110.26%,90.26%,72.9MB,74.9MB,0B,0B
