Datetime	 Elapsed	 Num Blocks	 Num Txns
2019-04-14 04:24:53.967042	 0.0	 1	 12
2019-04-14 04:24:58.975447	 5.01	 1	 12
2019-04-14 04:25:03.975211	 10.01	 2	 15
2019-04-14 04:25:08.971892	 15.01	 3	 35
2019-04-14 04:25:13.971404	 20.01	 4	 175
2019-04-14 04:25:18.971971	 25.01	 5	 435
2019-04-14 04:25:23.971615	 30.01	 7	 535
2019-04-14 04:25:28.970818	 35.01	 8	 615
2019-04-14 04:25:33.971683	 40.01	 8	 615
2019-04-14 04:25:38.975275	 45.01	 8	 615
2019-04-14 04:25:43.971525	 50.01	 8	 615
2019-04-14 04:25:48.972113	 55.01	 8	 615
2019-04-14 04:25:53.972577	 60.01	 8	 615
2019-04-14 04:25:58.972021	 65.01	 8	 615
2019-04-14 04:26:03.972091	 70.01	 8	 615
2019-04-14 04:26:08.970367	 75.01	 9	 1315
2019-04-14 04:26:13.971157	 80.01	 9	 1315
2019-04-14 04:26:18.971903	 85.01	 9	 1315
2019-04-14 04:26:23.970150	 90.0	 9	 1315
2019-04-14 04:26:28.970365	 95.01	 9	 1315
2019-04-14 04:26:33.971291	 100.01	 9	 1315
2019-04-14 04:26:38.969744	 105.0	 9	 1315
2019-04-14 04:26:43.971534	 110.01	 9	 1315
2019-04-14 04:26:48.970555	 115.01	 9	 1315
2019-04-14 04:26:53.970757	 120.01	 9	 1315
2019-04-14 04:26:58.970487	 125.01	 9	 1315
2019-04-14 04:27:03.970954	 130.01	 9	 1315
2019-04-14 04:27:08.969744	 135.0	 10	 1455
2019-04-14 04:27:13.968838	 140.0	 10	 1455
2019-04-14 04:27:18.971493	 145.01	 10	 1455
2019-04-14 04:27:23.970849	 150.01	 10	 1455
2019-04-14 04:27:28.971168	 155.01	 10	 1455
2019-04-14 04:27:33.971736	 160.01	 10	 1455
2019-04-14 04:27:38.972127	 165.01	 10	 1455
2019-04-14 04:27:43.971842	 170.01	 10	 1455
2019-04-14 04:27:48.971548	 175.01	 10	 1455
2019-04-14 04:27:53.969901	 180.0	 10	 1455
2019-04-14 04:27:58.971031	 185.01	 10	 1455
2019-04-14 04:28:03.969980	 190.0	 10	 1455
2019-04-14 04:28:08.971205	 195.01	 10	 1455
2019-04-14 04:28:13.972236	 200.01	 10	 1455
2019-04-14 04:28:18.970876	 205.01	 10	 1455
2019-04-14 04:28:23.971518	 210.01	 10	 1455
2019-04-14 04:28:28.970858	 215.01	 10	 1455
2019-04-14 04:28:33.969688	 220.0	 10	 1455
2019-04-14 04:28:38.971743	 225.01	 10	 1455
2019-04-14 04:28:43.970161	 230.0	 11	 2395
2019-04-14 04:28:48.970599	 235.01	 11	 2395
2019-04-14 04:28:53.968984	 240.0	 11	 2395
2019-04-14 04:28:58.970461	 245.01	 11	 2395
2019-04-14 04:29:03.970279	 250.0	 11	 2395
2019-04-14 04:29:08.970192	 255.0	 11	 2095
2019-04-14 04:29:13.971324	 260.01	 11	 2095
2019-04-14 04:29:18.970524	 265.01	 11	 2095
2019-04-14 04:29:23.971089	 270.01	 11	 2095
2019-04-14 04:29:28.969704	 275.0	 11	 2095
2019-04-14 04:29:33.970995	 280.01	 11	 2095
2019-04-14 04:29:38.971132	 285.01	 11	 1855
2019-04-14 04:29:43.970444	 290.01	 11	 1855
2019-04-14 04:29:48.970277	 295.0	 11	 1855
2019-04-14 04:29:53.970358	 300.01	 11	 1855
2019-04-14 04:29:58.970317	 305.0	 11	 1855
2019-04-14 04:30:03.970451	 310.01	 11	 1855
2019-04-14 04:30:08.972225	 315.01	 11	 3335
2019-04-14 04:30:13.969712	 320.0	 12	 3335
2019-04-14 04:30:18.969665	 325.0	 12	 3335
2019-04-14 04:30:23.969125	 330.0	 12	 3335
2019-04-14 04:30:28.969366	 335.0	 12	 3335
2019-04-14 04:30:33.969349	 340.0	 12	 3015
2019-04-14 04:30:38.968466	 345.0	 12	 1301
2019-04-14 04:30:43.970061	 350.0	 12	 2295
2019-04-14 04:30:48.971306	 355.01	 12	 2295
2019-04-14 04:30:53.970605	 360.01	 12	 2295
2019-04-14 04:30:58.971199	 365.01	 12	 2295
2019-04-14 04:31:03.970119	 370.0	 12	 2295
2019-04-14 04:31:08.971076	 375.01	 12	 2295
2019-04-14 04:31:13.970385	 380.01	 12	 2295
2019-04-14 04:31:18.970750	 385.01	 13	 3415
2019-04-14 04:31:23.969126	 390.0	 13	 3415
2019-04-14 04:31:28.969576	 395.0	 13	 3415
2019-04-14 04:31:33.969350	 400.0	 13	 2415
2019-04-14 04:31:38.970617	 405.01	 13	 2415
2019-04-14 04:31:43.968293	 410.0	 13	 2415
2019-04-14 04:31:48.970696	 415.01	 13	 2415
2019-04-14 04:31:53.971503	 420.01	 13	 2415
2019-04-14 04:31:58.970348	 425.01	 14	 3495
2019-04-14 04:32:03.969991	 430.0	 14	 3495
2019-04-14 04:32:08.969607	 435.0	 14	 3495
2019-04-14 04:32:13.969632	 440.0	 14	 3495
2019-04-14 04:32:18.968659	 445.0	 14	 3495
2019-04-14 04:32:23.969054	 450.0	 14	 2815
2019-04-14 04:32:28.969186	 455.0	 14	 2815
2019-04-14 04:32:33.969903	 460.0	 14	 2815
2019-04-14 04:32:38.969171	 465.0	 14	 2815
2019-04-14 04:32:43.970825	 470.01	 14	 2815
2019-04-14 04:32:48.969125	 475.0	 14	 2815
2019-04-14 04:32:53.970639	 480.01	 14	 2815
2019-04-14 04:32:58.970159	 485.0	 14	 2815
2019-04-14 04:33:03.969134	 490.0	 14	 3775
2019-04-14 04:33:08.970707	 495.01	 15	 3775
2019-04-14 04:33:13.969227	 500.0	 15	 3775
2019-04-14 04:33:18.969592	 505.0	 15	 3775
2019-04-14 04:33:23.969841	 510.0	 15	 4035
2019-04-14 04:33:28.970645	 515.01	 15	 4035
2019-04-14 04:33:33.968794	 520.0	 15	 4035
2019-04-14 04:33:38.968957	 525.0	 15	 4035
2019-04-14 04:33:43.968466	 530.0	 15	 4035
2019-04-14 04:33:48.969245	 535.0	 15	 4035
2019-04-14 04:33:53.969640	 540.0	 15	 4035
2019-04-14 04:33:58.969585	 545.0	 15	 4035
2019-04-14 04:34:03.969464	 550.0	 15	 4035
2019-04-14 04:34:13.971953	 560.01	 15	 4035
2019-04-14 04:34:18.968355	 565.0	 15	 4035
2019-04-14 04:34:23.968928	 570.0	 15	 4035
2019-04-14 04:34:28.968803	 575.0	 15	 1001
2019-04-14 04:34:33.969844	 580.0	 16	 4315
2019-04-14 04:34:38.969050	 585.0	 16	 4315
2019-04-14 04:34:43.968840	 590.0	 16	 4315
2019-04-14 04:34:53.972172	 600.01	 16	 4315
2019-04-14 04:34:58.969419	 605.0	 16	 4315
2019-04-14 04:35:03.969047	 610.0	 16	 3201
2019-04-14 04:35:08.969632	 615.0	 16	 4135
2019-04-14 04:35:13.969406	 620.0	 16	 4375
2019-04-14 04:35:18.968696	 625.0	 16	 4375
2019-04-14 04:35:28.972248	 635.01	 16	 4375
2019-04-14 04:35:33.968582	 640.0	 16	 4375
2019-04-14 04:35:38.969387	 645.0	 16	 4375
2019-04-14 04:35:48.971860	 655.01	 16	 4375
2019-04-14 04:35:53.969260	 660.0	 16	 4375
2019-04-14 04:35:58.968785	 665.0	 16	 4375
2019-04-14 04:36:03.969831	 670.0	 16	 4375
2019-04-14 04:36:08.969582	 675.0	 17	 4555
2019-04-14 04:36:13.969115	 680.0	 17	 4555
2019-04-14 04:36:18.969472	 685.0	 17	 4555
2019-04-14 04:36:23.968370	 690.0	 17	 4555
2019-04-14 04:36:33.972210	 700.01	 17	 4555
2019-04-14 04:36:38.968556	 705.0	 17	 4555
2019-04-14 04:36:48.972226	 715.01	 17	 4555
2019-04-14 04:36:58.971277	 725.01	 17	 401
2019-04-14 04:37:03.969040	 730.0	 17	 4375
2019-04-14 04:37:08.969205	 735.0	 17	 4375
2019-04-14 04:37:18.972182	 745.01	 17	 4375
2019-04-14 04:37:23.969502	 750.0	 17	 4375
2019-04-14 04:37:33.972199	 760.01	 17	 4375
2019-04-14 04:37:38.968570	 765.0	 17	 4375
2019-04-14 04:37:43.968329	 770.0	 17	 4375
2019-04-14 04:37:48.968319	 775.0	 17	 4375
2019-04-14 04:37:53.969597	 780.0	 17	 4375
2019-04-14 04:37:58.969071	 785.0	 17	 4375
2019-04-14 04:38:03.968833	 790.0	 17	 4375
2019-04-14 04:38:08.969244	 795.0	 17	 5035
2019-04-14 04:38:18.971556	 805.01	 17	 5035
2019-04-14 04:38:28.971432	 815.01	 17	 1001
2019-04-14 04:38:33.970617	 820.01	 18	 4695
2019-04-14 04:38:38.967730	 825.0	 18	 4695
2019-04-14 04:38:43.968152	 830.0	 18	 4695
2019-04-14 04:38:48.967933	 835.0	 18	 4695
2019-04-14 04:38:58.971708	 845.01	 18	 4695
2019-04-14 04:39:03.968308	 850.0	 18	 4695
2019-04-14 04:39:08.969457	 855.0	 18	 4695
2019-04-14 04:39:18.972856	 865.01	 18	 4695
2019-04-14 04:39:28.971456	 875.01	 18	 4695
2019-04-14 04:39:33.969089	 880.0	 18	 4695
2019-04-14 04:39:38.969335	 885.0	 18	 4695
2019-04-14 04:39:43.967994	 890.0	 18	 4695
2019-04-14 04:39:53.971934	 900.01	 18	 4695
2019-04-14 04:40:03.971680	 910.01	 18	 4695
2019-04-14 04:40:08.968555	 915.0	 18	 4695
2019-04-14 04:40:13.968768	 920.0	 18	 4695
2019-04-14 04:40:18.967980	 925.0	 18	 4695
2019-04-14 04:40:23.968918	 930.0	 18	 4695
2019-04-14 04:40:28.969231	 935.0	 18	 4695
2019-04-14 04:40:33.968434	 940.0	 18	 4401
2019-04-14 04:40:38.969171	 945.0	 18	 5175
2019-04-14 04:40:48.971490	 955.01	 18	 5175
2019-04-14 04:40:58.972061	 965.01	 18	 5135
2019-04-14 04:41:08.971995	 975.01	 18	 1901
2019-04-14 04:41:13.970051	 980.0	 19	 4795
