round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,40.8MB,15.0MB,60.06%,19.60%,1.5GB,10.6MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.71%,0.00%,8.5KB,3.7KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.4MB,21.3MB,42.43%,6.37%,15.5MB,7.7MB,0B,0B
round0,Docker,sawtooth-rest-api-0,90.7MB,46.9MB,58.22%,18.70%,917.2MB,1.5GB,0B,0B
round0,Docker,sawtooth-rest-api-1,26.6MB,26.4MB,0.88%,0.08%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.4MB,21.2MB,44.66%,6.11%,14.5MB,7.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.6MB,46.6MB,0.78%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.5KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,374.9MB,237.1MB,106.47%,35.71%,19.8MB,924.2MB,0B,0B
round0,Docker,sawtooth-validator-1,370.3MB,215.0MB,101.05%,22.51%,15.0MB,20.1MB,0B,0B
