round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,63.2MB,17.4MB,66.50%,16.01%,1.6GB,10.7MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.3MB,27.9MB,1.24%,0.44%,17.8MB,18.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,29.6MB,25.2MB,54.47%,25.13%,67.8MB,34.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.3MB,20.3MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,178.6MB,63.6MB,100.89%,25.48%,980.3MB,1.6GB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.6MB,20.6MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,28.3MB,24.7MB,55.52%,22.75%,59.4MB,30.4MB,0B,0B
round0,Docker,sawtooth-validator-1,706.8MB,444.3MB,110.94%,85.96%,66.8MB,93.5MB,0B,0B
round0,Docker,sawtooth-validator-0,837.0MB,499.1MB,114.74%,95.43%,77.2MB,1.0GB,0B,0B
